### Cluster 71 — Symptoms (34)
Symptom,Frequency
tearing pains in knees,2
neuralgic pains in arms,2
rheumatic conditions,1
burning,2
burning in urethra,2
urinary symptoms,1
amblyopia,1
urine scanty,1
frequent urination,2
tearing pains in elbows,1
marked burning,1
pain in urethra,1
bruised sensation in legs,3
neuralgic pains in joints,1
violent pain in region of kidneys,1
urine bloody,1
gouty pains,3
bruised sensation in arms,2
better from warmth,2
bruised sensation in joints,3
tearing pains in hips,1
swelling in gouty states,1
backache,1
burning sensation in kidneys,1
pain in kidneys,1
tearing pains in legs,1
tearing pains in shoulders,1
neuralgic pains in legs,1
pressure in kidneys,1
urine with odor of violets,1
gouty complaints,1
stiffness in joints,1
pain in joints,1
rheumatic complaints,1

### Top Remedies
Remedy,Symptoms_Covered
terebinthina,30
sulphuricum acidum,9
urtica urens,2
cannabis sativa,2
manganum,1
palladium,1
cicuta virosa,1

### Directed Edges (Conditional Probabilities)
Source,Target,Weight_P(Target|Source),Shared_Remedies
urine bloody,pain in kidneys,1.0,1
urine bloody,tearing pains in legs,1.0,1
urine bloody,tearing pains in shoulders,1.0,1
urine bloody,neuralgic pains in legs,1.0,1
urine bloody,pressure in kidneys,1.0,1
urine bloody,urine with odor of violets,1.0,1
burning,tearing pains in knees,0.5,1
burning,neuralgic pains in arms,0.5,1
burning,rheumatic conditions,0.5,1
burning,burning in urethra,0.5,1
burning,urinary symptoms,0.5,1
burning,amblyopia,0.5,1
burning,urine scanty,0.5,1
burning,frequent urination,0.5,1
burning,tearing pains in elbows,0.5,1
burning,marked burning,0.5,1
burning,pain in urethra,0.5,1
burning,bruised sensation in legs,0.5,1
burning,neuralgic pains in joints,0.5,1
burning,violent pain in region of kidneys,0.5,1
burning,urine bloody,0.5,1
burning,gouty pains,1.0,2
burning,bruised sensation in arms,0.5,1
burning,better from warmth,0.5,1
burning,bruised sensation in joints,0.5,1
burning,tearing pains in hips,0.5,1
burning,swelling in gouty states,0.5,1
burning,backache,0.5,1
burning,burning sensation in kidneys,0.5,1
burning,pain in kidneys,0.5,1
burning,tearing pains in legs,0.5,1
burning,tearing pains in shoulders,0.5,1
burning,neuralgic pains in legs,0.5,1
burning,pressure in kidneys,0.5,1
burning,urine with odor of violets,0.5,1
amblyopia,tearing pains in knees,1.0,1
amblyopia,neuralgic pains in arms,1.0,1
amblyopia,rheumatic conditions,1.0,1
amblyopia,burning,1.0,1
amblyopia,burning in urethra,1.0,1
amblyopia,urinary symptoms,1.0,1
amblyopia,urine scanty,1.0,1
amblyopia,frequent urination,1.0,1
amblyopia,tearing pains in elbows,1.0,1
amblyopia,marked burning,1.0,1
amblyopia,pain in urethra,1.0,1
amblyopia,bruised sensation in legs,1.0,1
amblyopia,neuralgic pains in joints,1.0,1
amblyopia,violent pain in region of kidneys,1.0,1
amblyopia,urine bloody,1.0,1
amblyopia,gouty pains,1.0,1
amblyopia,bruised sensation in arms,1.0,1
amblyopia,better from warmth,1.0,1
amblyopia,bruised sensation in joints,1.0,1
amblyopia,tearing pains in hips,1.0,1
amblyopia,swelling in gouty states,1.0,1
amblyopia,backache,1.0,1
amblyopia,burning sensation in kidneys,1.0,1
amblyopia,pain in kidneys,1.0,1
amblyopia,tearing pains in legs,1.0,1
amblyopia,tearing pains in shoulders,1.0,1
amblyopia,neuralgic pains in legs,1.0,1
amblyopia,pressure in kidneys,1.0,1
amblyopia,urine with odor of violets,1.0,1
gouty pains,tearing pains in knees,0.3333,1
gouty pains,neuralgic pains in arms,0.3333,1
gouty pains,rheumatic conditions,0.3333,1
gouty pains,burning,0.6667,2
gouty pains,burning in urethra,0.3333,1
gouty pains,urinary symptoms,0.3333,1
