### Cluster 15 — Symptoms (36)
Symptom,Frequency
drawing rheumatic pains from side of neck to limbs,1
jerking of elbows,1
sharp stitches in joints,1
jerking in thigh,1
children under seven years,1
rheumatic drawing in left tarsus,1
great rigidity of muscles of neck,1
starting in sleep,2
aching drawing pain in right arm above elbow,1
sharp stitches in right shin bone,1
cannot bend forward,1
beginning of inflammation of joints,1
jerking in knee joints,1
great rigidity of muscles of back,1
inflammatory affections of brain,1
restless motion of head,1
worse during winter,1
drawing pains in thighs,1
pressing pain in left tarsus,1
restless motion,1
stitches in forearm,1
rheumatism of muscles,1
pain in upper dorsal vertebrae,1
stinging pains in joints,1
constrictive rheumatic pain in deltoid muscle,1
rheumatic pain on top of head,1
dullness,1
drawing up of leg in sleep,1
pain in shoulders,1
fine sharp stitches in forearm,1
tearing burning pains from neck to left axilla,1
drawing laming pains in muscles,1
jerking of muscles of arms,1
pain in cervical vertebrae,1
rheumatic origin,1
jerking of muscles of thighs,1

### Top Remedies
Remedy,Symptoms_Covered
stramonium,36

### Directed Edges (Conditional Probabilities)
Source,Target,Weight_P(Target|Source),Shared_Remedies
drawing rheumatic pains from side of neck to limbs,great rigidity of muscles of neck,1.0,1
drawing rheumatic pains from side of neck to limbs,starting in sleep,1.0,1
drawing rheumatic pains from side of neck to limbs,aching drawing pain in right arm above elbow,1.0,1
drawing rheumatic pains from side of neck to limbs,sharp stitches in right shin bone,1.0,1
drawing rheumatic pains from side of neck to limbs,cannot bend forward,1.0,1
drawing rheumatic pains from side of neck to limbs,beginning of inflammation of joints,1.0,1
drawing rheumatic pains from side of neck to limbs,jerking in knee joints,1.0,1
drawing rheumatic pains from side of neck to limbs,great rigidity of muscles of back,1.0,1
drawing rheumatic pains from side of neck to limbs,inflammatory affections of brain,1.0,1
drawing rheumatic pains from side of neck to limbs,restless motion of head,1.0,1
drawing rheumatic pains from side of neck to limbs,worse during winter,1.0,1
drawing rheumatic pains from side of neck to limbs,drawing pains in thighs,1.0,1
drawing rheumatic pains from side of neck to limbs,pressing pain in left tarsus,1.0,1
drawing rheumatic pains from side of neck to limbs,restless motion,1.0,1
drawing rheumatic pains from side of neck to limbs,stitches in forearm,1.0,1
drawing rheumatic pains from side of neck to limbs,rheumatism of muscles,1.0,1
drawing rheumatic pains from side of neck to limbs,pain in upper dorsal vertebrae,1.0,1
drawing rheumatic pains from side of neck to limbs,stinging pains in joints,1.0,1
drawing rheumatic pains from side of neck to limbs,constrictive rheumatic pain in deltoid muscle,1.0,1
drawing rheumatic pains from side of neck to limbs,rheumatic pain on top of head,1.0,1
drawing rheumatic pains from side of neck to limbs,dullness,1.0,1
drawing rheumatic pains from side of neck to limbs,drawing up of leg in sleep,1.0,1
drawing rheumatic pains from side of neck to limbs,pain in shoulders,1.0,1
drawing rheumatic pains from side of neck to limbs,fine sharp stitches in forearm,1.0,1
drawing rheumatic pains from side of neck to limbs,tearing burning pains from neck to left axilla,1.0,1
drawing rheumatic pains from side of neck to limbs,drawing laming pains in muscles,1.0,1
drawing rheumatic pains from side of neck to limbs,jerking of muscles of arms,1.0,1
drawing rheumatic pains from side of neck to limbs,pain in cervical vertebrae,1.0,1
drawing rheumatic pains from side of neck to limbs,rheumatic origin,1.0,1
drawing rheumatic pains from side of neck to limbs,jerking of muscles of thighs,1.0,1
restless motion,drawing rheumatic pains from side of neck to limbs,1.0,1
restless motion,jerking of elbows,1.0,1
restless motion,sharp stitches in joints,1.0,1
restless motion,jerking in thigh,1.0,1
restless motion,children under seven years,1.0,1
restless motion,rheumatic drawing in left tarsus,1.0,1
restless motion,great rigidity of muscles of neck,1.0,1
restless motion,starting in sleep,1.0,1
restless motion,aching drawing pain in right arm above elbow,1.0,1
restless motion,sharp stitches in right shin bone,1.0,1
restless motion,cannot bend forward,1.0,1
restless motion,beginning of inflammation of joints,1.0,1
restless motion,jerking in knee joints,1.0,1
restless motion,great rigidity of muscles of back,1.0,1
restless motion,inflammatory affections of brain,1.0,1
restless motion,restless motion of head,1.0,1
restless motion,worse during winter,1.0,1
restless motion,drawing pains in thighs,1.0,1
restless motion,pressing pain in left tarsus,1.0,1
restless motion,stitches in forearm,1.0,1
restless motion,rheumatism of muscles,1.0,1
