### Cluster 55 — Symptoms (59)
Symptom,Frequency 
tarsal bones of right foot greatly swollen,1 
debilitating night sweats,1 
rheumatic arthritic syphilitic or gonorrhoeal ophthalmia,1 
trembling of extremities,1 
stinging pain in small of back,1 
agitation as if frightened,1 
arms and thighs sore to touch,1 
painful swelling in metatarsal bones,1 
phlegmonous inflammation and swelling of lids,1 
drawing and tearing in all the limbs,1 
tearing in hip joint and knee with pulsating pain,1 
pains around eyes on forehead and temples,1 
very sensitive to touch,3 
swelling of tarsal bones of right foot very red,1 
sticking pain with unsteadiness in back knees and feet,1 
sudden pain and stiffness of nape of neck and both upper and lower limbs,1 
glands swollen,1 
acrid lachrymation,1 
bruised sensation of scapulae back and small of back,1 
painful stiffness in limbs,1 
tearing and stitching in lower limbs,1 
rheumatic affections of capsular ligaments of arms,1 
pupil dilated and covered with a thin film,1 
profuse sweat without relief in gouty rheumatic patients,1 
stinging especially in hip joint femur and knee,1 
fingers of both hands flexed and drawn inward,1 
has to have assistance to change position,1 
rheumatic and arthritic pains tearing stinging,1 
lancinating in shoulder joints arms and wrists,1 
awakens with trembling at the heart,1 
severe tearing boring cutting in damp weather,1 
sensation as if arms were too heavy,1 
pain in left thigh with soreness to touch,1 
iris discoloured,1 
rheumatic pains in legs with stinging,1 
shooting from deep in the eye,1 
fingers cannot be opened without much exertion,1 
fetid breath,1 
brought on by exposure,1 
red and hot swelling from elbow to wrist,1 
glands of neck swollen and painful on swallowing in rheumatism,1 
weakness at heart as if dying,1 
throbbing and shooting pains in eyes,1 
boring and drawing pain in tibia,1 
rheumatic stiffness and swelling of neck,1 
aching pain at apex extending upward toward base of heart,1 
conjunctiva of right eye greatly inflamed and swollen,1 
lies motionless in bed,1 
cardiac oppression,1 
great photophobia,1 
tearing pains in forehead and vertex,1 
sprained pain in right tarsal joints,1 
flow of hot tears,1 
white ring around cornea,1 
sticking pain in small of back when breathing,1 
acute pain in tarsal bones,1 
weakness and weariness,1 
tendency to form adhesions in rheumatic iritis,1 
rheumatic affections of shoulders and upper arms,1 

### Top Remedies
Remedy,Symptoms_Covered 
mercurius,59 
sabina,1 
silica,1 

### Directed Edges (Conditional Probabilities)
Source,Target,Weight_P(Target|Source),Shared_Remedies 
lies motionless in bed,brought on by exposure,1.0,1
lies motionless in bed,red and hot swelling from elbow to wrist,1.0,1
lies motionless in bed,glands of neck swollen and painful on swallowing in rheumatism,1.0,1
lies motionless in bed,weakness at heart as if dying,1.0,1
lies motionless in bed,throbbing and shooting pains in eyes,1.0,1
lies motionless in bed,boring and drawing pain in tibia,1.0,1
lies motionless in bed,rheumatic stiffness and swelling of neck,1.0,1
lies motionless in bed,aching pain at apex extending upward toward base of heart,1.0,1
lies motionless in bed,conjunctiva of right eye greatly inflamed and swollen,1.0,1
lies motionless in bed,cardiac oppression,1.0,1
lies motionless in bed,great photophobia,1.0,1
lies motionless in bed,tearing pains in forehead and vertex,1.0,1
lies motionless in bed,sprained pain in right tarsal joints,1.0,1
lies motionless in bed,flow of hot tears,1.0,1
lies motionless in bed,white ring around cornea,1.0,1
lies motionless in bed,sticking pain in small of back when breathing,1.0,1
lies motionless in bed,acute pain in tarsal bones,1.0,1
lies motionless in bed,weakness and weariness,1.0,1
lies motionless in bed,tendency to form adhesions in rheumatic iritis,1.0,1
lies motionless in bed,rheumatic affections of shoulders and upper arms,1.0,1
iris discoloured,tarsal bones of right foot greatly swollen,1.0,1
iris discoloured,debilitating night sweats,1.0,1
iris discoloured,rheumatic arthritic syphilitic or gonorrhoeal ophthalmia,1.0,1
iris discoloured,trembling of extremities,1.0,1
iris discoloured,stinging pain in small of back,1.0,1
iris discoloured,agitation as if frightened,1.0,1
iris discoloured,arms and thighs sore to touch,1.0,1
iris discoloured,painful swelling in metatarsal bones,1.0,1
iris discoloured,phlegmonous inflammation and swelling of lids,1.0,1
iris discoloured,drawing and tearing in all the limbs,1.0,1
iris discoloured,tearing in hip joint and knee with pulsating pain,1.0,1
iris discoloured,pains around eyes on forehead and temples,1.0,1
iris discoloured,very sensitive to touch,1.0,1
iris discoloured,swelling of tarsal bones of right foot very red,1.0,1
iris discoloured,sticking pain with unsteadiness in back knees and feet,1.0,1
iris discoloured,sudden pain and stiffness of nape of neck and both upper and lower limbs,1.0,1
iris discoloured,glands swollen,1.0,1
iris discoloured,acrid lachrymation,1.0,1
iris discoloured,bruised sensation of scapulae back and small of back,1.0,1
iris discoloured,painful stiffness in limbs,1.0,1
iris discoloured,tearing and stitching in lower limbs,1.0,1
iris discoloured,rheumatic affections of capsular ligaments of arms,1.0,1
iris discoloured,pupil dilated and covered with a thin film,1.0,1
iris discoloured,profuse sweat without relief in gouty rheumatic patients,1.0,1
iris discoloured,stinging especially in hip joint femur and knee,1.0,1
iris discoloured,fingers of both hands flexed and drawn inward,1.0,1
iris discoloured,has to have assistance to change position,1.0,1
iris discoloured,rheumatic and arthritic pains tearing stinging,1.0,1
iris discoloured,lancinating in shoulder joints arms and wrists,1.0,1
iris discoloured,awakens with trembling at the heart,1.0,1
iris discoloured,severe tearing boring cutting in damp weather,1.0,1
iris discoloured,sensation as if arms were too heavy,1.0,1
iris discoloured,pain in left thigh with soreness to touch,1.0,1
iris discoloured,rheumatic pains in legs with stinging,1.0,1
iris discoloured,shooting from deep in the eye,1.0,1
iris discoloured,fingers cannot be opened without much exertion,1.0,1
iris discoloured,fetid breath,1.0,1
iris discoloured,brought on by exposure,1.0,1
iris discoloured,red and hot swelling from elbow to wrist,1.0,1
iris discoloured,glands of neck swollen and painful on swallowing in rheumatism,1.0,1
iris discoloured,weakness at heart as if dying,1.0,1
iris discoloured,throbbing and shooting pains in eyes,1.0,1
iris discoloured,boring and drawing pain in tibia,1.0,1
iris discoloured,rheumatic stiffness and swelling of neck,1.0,1
iris discoloured,aching pain at apex extending upward toward base of heart,1.0,1
iris discoloured,conjunctiva of right eye greatly inflamed and swollen,1.0,1
iris discoloured,lies motionless in bed,1.0,1
iris discoloured,cardiac oppression,1.0,1
iris discoloured,great photophobia,1.0,1
iris discoloured,tearing pains in forehead and vertex,1.0,1
iris discoloured,sprained pain in right tarsal joints,1.0,1
iris discoloured,flow of hot tears,1.0,1
iris discoloured,white ring around cornea,1.0,1
iris discoloured,sticking pain in small of back when breathing,1.0,1
iris discoloured,acute pain in tarsal bones,1.0,1
iris discoloured,weakness and weariness,1.0,1
iris discoloured,tendency to form adhesions in rheumatic iritis,1.0,1
iris discoloured,rheumatic affections of shoulders and upper arms,1.0,1
rheumatic affections of capsular ligaments of arms,tarsal bones of right foot greatly swollen,1.0,1
rheumatic affections of capsular ligaments of arms,debilitating night sweats,1.0,1
rheumatic affections of capsular ligaments of arms,rheumatic arthritic syphilitic or gonorrhoeal ophthalmia,1.0,1
rheumatic affections of capsular ligaments of arms,trembling of extremities,1.0,1
rheumatic affections of capsular ligaments of arms,stinging pain in small of back,1.0,1
rheumatic affections of capsular ligaments of arms,agitation as if frightened,1.0,1
rheumatic affections of capsular ligaments of arms,arms and thighs sore to touch,1.0,1
rheumatic affections of capsular ligaments of arms,painful swelling in metatarsal bones,1.0,1
rheumatic affections of capsular ligaments of arms,phlegmonous inflammation and swelling of lids,1.0,1
rheumatic affections of capsular ligaments of arms,drawing and tearing in all the limbs,1.0,1
rheumatic affections of capsular ligaments of arms,tearing in hip joint and knee with pulsating pain,1.0,1
rheumatic affections of capsular ligaments of arms,pains around eyes on forehead and temples,1.0,1
rheumatic affections of capsular ligaments of arms,very sensitive to touch,1.0,1
rheumatic affections of capsular ligaments of arms,swelling of tarsal bones of right foot very red,1.0,1
rheumatic affections of capsular ligaments of arms,sticking pain with unsteadiness in back knees and feet,1.0,1
rheumatic affections of capsular ligaments of arms,sudden pain and stiffness of nape of neck and both upper and lower limbs,1.0,1
rheumatic affections of capsular ligaments of arms,glands swollen,1.0,1
rheumatic affections of capsular ligaments of arms,acrid lachrymation,1.0,1
rheumatic affections of capsular ligaments of arms,bruised sensation of scapulae back and small of back,1.0,1
rheumatic affections of capsular ligaments of arms,painful stiffness in limbs,1.0,1
rheumatic affections of capsular ligaments of arms,tearing and stitching in lower limbs,1.0,1
rheumatic affections of capsular ligaments of arms,pupil dilated and covered with a thin film,1.0,1
rheumatic affections of capsular ligaments of arms,profuse sweat without relief in gouty rheumatic patients,1.0,1
rheumatic affections of capsular ligaments of arms,stinging especially in hip joint femur and knee,1.0,1
rheumatic affections of capsular ligaments of arms,fingers of both hands flexed and drawn inward,1.0,1
rheumatic affections of capsular ligaments of arms,has to have assistance to change position,1.0,1
rheumatic affections of capsular ligaments of arms,rheumatic and arthritic pains tearing stinging,1.0,1
rheumatic affections of capsular ligaments of arms,lancinating in shoulder joints arms and wrists,1.0,1
rheumatic affections of capsular ligaments of arms,awakens with trembling at the heart,1.0,1
rheumatic affections of capsular ligaments of arms,severe tearing boring cutting in damp weather,1.0,1
rheumatic affections of capsular ligaments of arms,sensation as if arms were too heavy,1.0,1
rheumatic affections of capsular ligaments of arms,pain in left thigh with soreness to touch,1.0,1
rheumatic affections of capsular ligaments of arms,iris discoloured,1.0,1
rheumatic affections of capsular ligaments of arms,rheumatic pains in legs with stinging,1.0,1
rheumatic affections of capsular ligaments of arms,shooting from deep in the eye,1.0,1
rheumatic affections of capsular ligaments of arms,fingers cannot be opened without much exertion,1.0,1
rheumatic affections of capsular ligaments of arms,fetid breath,1.0,1
rheumatic affections of capsular ligaments of arms,brought on by exposure,1.0,1
rheumatic affections of capsular ligaments of arms,red and hot swelling from elbow to wrist,1.0,1
rheumatic affections of capsular ligaments of arms,glands of neck swollen and painful on swallowing in rheumatism,1.0,1
rheumatic affections of capsular ligaments of arms,weakness at heart as if dying,1.0,1
rheumatic affections of capsular ligaments of arms,throbbing and shooting pains in eyes,1.0,1
rheumatic affections of capsular ligaments of arms,boring and drawing pain in tibia,1.0,1
rheumatic affections of capsular ligaments of arms,rheumatic stiffness and swelling of neck,1.0,1
rheumatic affections of capsular ligaments of arms,aching pain at apex extending upward toward base of heart,1.0,1
rheumatic affections of capsular ligaments of arms,conjunctiva of right eye greatly inflamed and swollen,1.0,1
rheumatic affections of capsular ligaments of arms,lies motionless in bed,1.0,1
rheumatic affections of capsular ligaments of arms,cardiac oppression,1.0,1
rheumatic affections of capsular ligaments of arms,great photophobia,1.0,1
rheumatic affections of capsular ligaments of arms,tearing pains in forehead and vertex,1.0,1
rheumatic affections of capsular ligaments of arms,sprained pain in right tarsal joints,1.0,1
rheumatic affections of capsular ligaments of arms,flow of hot tears,1.0,1
rheumatic affections of capsular ligaments of arms,white ring around cornea,1.0,1
rheumatic affections of capsular ligaments of arms,sticking pain in small of back when breathing,1.0,1
rheumatic affections of capsular ligaments of arms,acute pain in tarsal bones,1.0,1
rheumatic affections of capsular ligaments of arms,weakness and weariness,1.0,1
rheumatic affections of capsular ligaments of arms,tendency to form adhesions in rheumatic iritis,1.0,1
rheumatic affections of capsular ligaments of arms,rheumatic affections of shoulders and upper arms,1.0,1
swelling of tarsal bones of right foot very red,tarsal bones of right foot greatly swollen,1.0,1
swelling of tarsal bones of right foot very red,debilitating night sweats,1.0,1
swelling of tarsal bones of right foot very red,rheumatic arthritic syphilitic or gonorrhoeal ophthalmia,1.0,1
swelling of tarsal bones of right foot very red,trembling of extremities,1.0,1
swelling of tarsal bones of right foot very red,stinging pain in small of back,1.0,1
swelling of tarsal bones of right foot very red,agitation as if frightened,1.0,1
swelling of tarsal bones of right foot very red,arms and thighs sore to touch,1.0,1
swelling of tarsal bones of right foot very red,painful swelling in metatarsal bones,1.0,1
swelling of tarsal bones of right foot very red,phlegmonous inflammation and swelling of lids,1.0,1
swelling of tarsal bones of right foot very red,drawing and tearing in all the limbs,1.0,1
swelling of tarsal bones of right foot very red,tearing in hip joint and knee with pulsating pain,1.0,1
swelling of tarsal bones of right foot very red,pains around eyes on forehead and temples,1.0,1
swelling of tarsal bones of right foot very red,very sensitive to touch,1.0,1
swelling of tarsal bones of right foot very red,sticking pain with unsteadiness in back knees and feet,1.0,1
swelling of tarsal bones of right foot very red,sudden pain and stiffness of nape of neck and both upper and lower limbs,1.0,1
swelling of tarsal bones of right foot very red,glands swollen,1.0,1
swelling of tarsal bones of right foot very red,acrid lachrymation,1.0,1
swelling of tarsal bones of right foot very red,bruised sensation of scapulae back and small of back,1.0,1
swelling of tarsal bones of right foot very red,painful stiffness in limbs,1.0,1
swelling of tarsal bones of right foot very red,tearing and stitching in lower limbs,1.0,1
swelling of tarsal bones of right foot very red,rheumatic affections of capsular ligaments of arms,1.0,1
swelling of tarsal bones of right foot very red,pupil dilated and covered with a thin film,1.0,1
swelling of tarsal bones of right foot very red,profuse sweat without relief in gouty rheumatic patients,1.0,1
swelling of tarsal bones of right foot very red,stinging especially in hip joint femur and knee,1.0,1
swelling of tarsal bones of right foot very red,fingers of both hands flexed and drawn inward,1.0,1
swelling of tarsal bones of right foot very red,has to have assistance to change position,1.0,1
swelling of tarsal bones of right foot very red,rheumatic and arthritic pains tearing stinging,1.0,1
swelling of tarsal bones of right foot very red,lancinating in shoulder joints arms and wrists,1.0,1
swelling of tarsal bones of right foot very red,awakens with trembling at the heart,1.0,1
swelling of tarsal bones of right foot very red,severe tearing boring cutting in damp weather,1.0,1
swelling of tarsal bones of right foot very red,sensation as if arms were too heavy,1.0,1
swelling of tarsal bones of right foot very red,pain in left thigh with soreness to touch,1.0,1
swelling of tarsal bones of right foot very red,iris discoloured,1.0,1
swelling of tarsal bones of right foot very red,rheumatic pains in legs with stinging,1.0,1
swelling of tarsal bones of right foot very red,shooting from deep in the eye,1.0,1
swelling of tarsal bones of right foot very red,fingers cannot be opened without much exertion,1.0,1
swelling of tarsal bones of right foot very red,fetid breath,1.0,1
swelling of tarsal bones of right foot very red,brought on by exposure,1.0,1
swelling of tarsal bones of right foot very red,red and hot swelling from elbow to wrist,1.0,1
swelling of tarsal bones of right foot very red,glands of neck swollen and painful on swallowing in rheumatism,1.0,1
swelling of tarsal bones of right foot very red,weakness at heart as if dying,1.0,1
swelling of tarsal bones of right foot very red,throbbing and shooting pains in eyes,1.0,1
swelling of tarsal bones of right foot very red,boring and drawing pain in tibia,1.0,1
swelling of tarsal bones of right foot very red,rheumatic stiffness and swelling of neck,1.0,1
swelling of tarsal bones of right foot very red,aching pain at apex extending upward toward base of heart,1.0,1
swelling of tarsal bones of right foot very red,conjunctiva of right eye greatly inflamed and swollen,1.0,1
swelling of tarsal bones of right foot very red,lies motionless in bed,1.0,1
swelling of tarsal bones of right foot very red,cardiac oppression,1.0,1
swelling of tarsal bones of right foot very red,great photophobia,1.0,1
swelling of tarsal bones of right foot very red,tearing pains in forehead and vertex,1.0,1
swelling of tarsal bones of right foot very red,sprained pain in right tarsal joints,1.0,1
swelling of tarsal bones of right foot very red,flow of hot tears,1.0,1
swelling of tarsal bones of right foot very red,white ring around cornea,1.0,1
swelling of tarsal bones of right foot very red,sticking pain in small of back when breathing,1.0,1
swelling of tarsal bones of right foot very red,acute pain in tarsal bones,1.0,1
swelling of tarsal bones of right foot very red,weakness and weariness,1.0,1
swelling of tarsal bones of right foot very red,tendency to form adhesions in rheumatic iritis,1.0,1
swelling of tarsal bones of right foot very red,rheumatic affections of shoulders and upper arms,1.0,1
sticking pain with unsteadiness in back knees and feet,tarsal bones of right foot greatly swollen,1.0,1
sticking pain with unsteadiness in back knees and feet,debilitating night sweats,1.0,1
sticking pain with unsteadiness in back knees and feet,rheumatic arthritic syphilitic or gonorrhoeal ophthalmia,1.0,1
sticking pain with unsteadiness in back knees and feet,trembling of extremities,1.0,1
sticking pain with unsteadiness in back knees and feet,stinging pain in small of back,1.0,1
sticking pain with unsteadiness in back knees and feet,agitation as if frightened,1.0,1
sticking pain with unsteadiness in back knees and feet,arms and thighs sore to touch,1.0,1
sticking pain with unsteadiness in back knees and feet,painful swelling in metatarsal bones,1.0,1
sticking pain with unsteadiness in back knees and feet,phlegmonous inflammation and swelling of lids,1.0,1
sticking pain with unsteadiness in back knees and feet,drawing and tearing in all the limbs,1.0,1
sticking pain with unsteadiness in back knees and feet,tearing in hip joint and knee with pulsating pain,1.0,1
sticking pain with unsteadiness in back knees and feet,pains around eyes on forehead and temples,1.0,1
sticking pain with unsteadiness in back knees and feet,very sensitive to touch,1.0,1
sticking pain with unsteadiness in back knees and feet,swelling of tarsal bones of right foot very red,1.0,1
sticking pain with unsteadiness in back knees and feet,sudden pain and stiffness of nape of neck and both upper and lower limbs,1.0,1
sticking pain with unsteadiness in back knees and feet,glands swollen,1.0,1
sticking pain with unsteadiness in back knees and feet,acrid lachrymation,1.0,1
sticking pain with unsteadiness in back knees and feet,bruised sensation of scapulae back and small of back,1.0,1
sticking pain with unsteadiness in back knees and feet,painful stiffness in limbs,1.0,1
sticking pain with unsteadiness in back knees and feet,tearing and stitching in lower limbs,1.0,1
sticking pain with unsteadiness in back knees and feet,rheumatic affections of capsular ligaments of arms,1.0,1
sticking pain with unsteadiness in back knees and feet,pupil dilated and covered with a thin film,1.0,1
sticking pain with unsteadiness in back knees and feet,profuse sweat without relief in gouty rheumatic patients,1.0,1
sticking pain with unsteadiness in back knees and feet,stinging especially in hip joint femur and knee,1.0,1
sticking pain with unsteadiness in back knees and feet,fingers of both hands flexed and drawn inward,1.0,1
sticking pain with unsteadiness in back knees and feet,has to have assistance to change position,1.0,1
sticking pain with unsteadiness in back knees and feet,rheumatic and arthritic pains tearing stinging,1.0,1
sticking pain with unsteadiness in back knees and feet,lancinating in shoulder joints arms and wrists,1.0,1
sticking pain with unsteadiness in back knees and feet,awakens with trembling at the heart,1.0,1
sticking pain with unsteadiness in back knees and feet,severe tearing boring cutting in damp weather,1.0,1
sticking pain with unsteadiness in back knees and feet,sensation as if arms were too heavy,1.0,1
sticking pain with unsteadiness in back knees and feet,pain in left thigh with soreness to touch,1.0,1
sticking pain with unsteadiness in back knees and feet,iris discoloured,1.0,1
sticking pain with unsteadiness in back knees and feet,rheumatic pains in legs with stinging,1.0,1
sticking pain with unsteadiness in back knees and feet,shooting from deep in the eye,1.0,1
sticking pain with unsteadiness in back knees and feet,fingers cannot be opened without much exertion,1.0,1
sticking pain with unsteadiness in back knees and feet,fetid breath,1.0,1
sticking pain with unsteadiness in back knees and feet,brought on by exposure,1.0,1
sticking pain with unsteadiness in back knees and feet,red and hot swelling from elbow to wrist,1.0,1
sticking pain with unsteadiness in back knees and feet,glands of neck swollen and painful on swallowing in rheumatism,1.0,1
sticking pain with unsteadiness in back knees and feet,weakness at heart as if dying,1.0,1
sticking pain with unsteadiness in back knees and feet,throbbing and shooting pains in eyes,1.0,1
sticking pain with unsteadiness in back knees and feet,boring and drawing pain in tibia,1.0,1
sticking pain with unsteadiness in back knees and feet,rheumatic stiffness and swelling of neck,1.0,1
sticking pain with unsteadiness in back knees and feet,aching pain at apex extending upward toward base of heart,1.0,1
sticking pain with unsteadiness in back knees and feet,conjunctiva of right eye greatly inflamed and swollen,1.0,1
sticking pain with unsteadiness in back knees and feet,lies motionless in bed,1.0,1
sticking pain with unsteadiness in back knees and feet,cardiac oppression,1.0,1
sticking pain with unsteadiness in back knees and feet,great photophobia,1.0,1
sticking pain with unsteadiness in back knees and feet,tearing pains in forehead and vertex,1.0,1
sticking pain with unsteadiness in back knees and feet,sprained pain in right tarsal joints,1.0,1
sticking pain with unsteadiness in back knees and feet,flow of hot tears,1.0,1
sticking pain with unsteadiness in back knees and feet,white ring around cornea,1.0,1
sticking pain with unsteadiness in back knees and feet,sticking pain in small of back when breathing,1.0,1
sticking pain with unsteadiness in back knees and feet,acute pain in tarsal bones,1.0,1
sticking pain with unsteadiness in back knees and feet,weakness and weariness,1.0,1
sticking pain with unsteadiness in back knees and feet,tendency to form adhesions in rheumatic iritis,1.0,1
sticking pain with unsteadiness in back knees and feet,rheumatic affections of shoulders and upper arms,1.0,1
red and hot swelling from elbow to wrist,tarsal bones of right foot greatly swollen,1.0,1
red and hot swelling from elbow to wrist,debilitating night sweats,1.0,1
red and hot swelling from elbow to wrist,rheumatic arthritic syphilitic or gonorrhoeal ophthalmia,1.0,1
red and hot swelling from elbow to wrist,trembling of extremities,1.0,1
red and hot swelling from elbow to wrist,stinging pain in small of back,1.0,1
red and hot swelling from elbow to wrist,agitation as if frightened,1.0,1
red and hot swelling from elbow to wrist,arms and thighs sore to touch,1.0,1
red and hot swelling from elbow to wrist,painful swelling in metatarsal bones,1.0,1
red and hot swelling from elbow to wrist,phlegmonous inflammation and swelling of lids,1.0,1
red and hot swelling from elbow to wrist,drawing and tearing in all the limbs,1.0,1
red and hot swelling from elbow to wrist,tearing in hip joint and knee with pulsating pain,1.0,1
red and hot swelling from elbow to wrist,pains around eyes on forehead and temples,1.0,1
red and hot swelling from elbow to wrist,very sensitive to touch,1.0,1
red and hot swelling from elbow to wrist,swelling of tarsal bones of right foot very red,1.0,1
red and hot swelling from elbow to wrist,sticking pain with unsteadiness in back knees and feet,1.0,1
red and hot swelling from elbow to wrist,sudden pain and stiffness of nape of neck and both upper and lower limbs,1.0,1
red and hot swelling from elbow to wrist,glands swollen,1.0,1
red and hot swelling from elbow to wrist,acrid lachrymation,1.0,1
red and hot swelling from elbow to wrist,bruised sensation of scapulae back and small of back,1.0,1
red and hot swelling from elbow to wrist,painful stiffness in limbs,1.0,1
red and hot swelling from elbow to wrist,tearing and stitching in lower limbs,1.0,1
red and hot swelling from elbow to wrist,rheumatic affections of capsular ligaments of arms,1.0,1
red and hot swelling from elbow to wrist,pupil dilated and covered with a thin film,1.0,1
red and hot swelling from elbow to wrist,profuse sweat without relief in gouty rheumatic patients,1.0,1
red and hot swelling from elbow to wrist,stinging especially in hip joint femur and knee,1.0,1
red and hot swelling from elbow to wrist,fingers of both hands flexed and drawn inward,1.0,1
red and hot swelling from elbow to wrist,has to have assistance to change position,1.0,1
red and hot swelling from elbow to wrist,rheumatic and arthritic pains tearing stinging,1.0,1
red and hot swelling from elbow to wrist,lancinating in shoulder joints arms and wrists,1.0,1
red and hot swelling from elbow to wrist,awakens with trembling at the heart,1.0,1
red and hot swelling from elbow to wrist,severe tearing boring cutting in damp weather,1.0,1
red and hot swelling from elbow to wrist,sensation as if arms were too heavy,1.0,1
red and hot swelling from elbow to wrist,pain in left thigh with soreness to touch,1.0,1
red and hot swelling from elbow to wrist,iris discoloured,1.0,1
red and hot swelling from elbow to wrist,rheumatic pains in legs with stinging,1.0,1
red and hot swelling from elbow to wrist,shooting from deep in the eye,1.0,1
red and hot swelling from elbow to wrist,fingers cannot be opened without much exertion,1.0,1
red and hot swelling from elbow to wrist,fetid breath,1.0,1
red and hot swelling from elbow to wrist,brought on by exposure,1.0,1
red and hot swelling from elbow to wrist,glands of neck swollen and painful on swallowing in rheumatism,1.0,1
red and hot swelling from elbow to wrist,weakness at heart as if dying,1.0,1
red and hot swelling from elbow to wrist,throbbing and shooting pains in eyes,1.0,1
red and hot swelling from elbow to wrist,boring and drawing pain in tibia,1.0,1
red and hot swelling from elbow to wrist,rheumatic stiffness and swelling of neck,1.0,1
red and hot swelling from elbow to wrist,aching pain at apex extending upward toward base of heart,1.0,1
red and hot swelling from elbow to wrist,conjunctiva of right eye greatly inflamed and swollen,1.0,1
red and hot swelling from elbow to wrist,lies motionless in bed,1.0,1
red and hot swelling from elbow to wrist,cardiac oppression,1.0,1
red and hot swelling from elbow to wrist,great photophobia,1.0,1
red and hot swelling from elbow to wrist,tearing pains in forehead and vertex,1.0,1
red and hot swelling from elbow to wrist,sprained pain in right tarsal joints,1.0,1
red and hot swelling from elbow to wrist,flow of hot tears,1.0,1
red and hot swelling from elbow to wrist,white ring around cornea,1.0,1
red and hot swelling from elbow to wrist,sticking pain in small of back when breathing,1.0,1
red and hot swelling from elbow to wrist,acute pain in tarsal bones,1.0,1
red and hot swelling from elbow to wrist,weakness and weariness,1.0,1
red and hot swelling from elbow to wrist,tendency to form adhesions in rheumatic iritis,1.0,1
red and hot swelling from elbow to wrist,rheumatic affections of shoulders and upper arms,1.0,1
pain in left thigh with soreness to touch,tarsal bones of right foot greatly swollen,1.0,1
pain in left thigh with soreness to touch,debilitating night sweats,1.0,1
pain in left thigh with soreness to touch,rheumatic arthritic syphilitic or gonorrhoeal ophthalmia,1.0,1
pain in left thigh with soreness to touch,trembling of extremities,1.0,1
pain in left thigh with soreness to touch,stinging pain in small of back,1.0,1
pain in left thigh with soreness to touch,agitation as if frightened,1.0,1
pain in left thigh with soreness to touch,arms and thighs sore to touch,1.0,1
pain in left thigh with soreness to touch,painful swelling in metatarsal bones,1.0,1
pain in left thigh with soreness to touch,phlegmonous inflammation and swelling of lids,1.0,1
pain in left thigh with soreness to touch,drawing and tearing in all the limbs,1.0,1
pain in left thigh with soreness to touch,tearing in hip joint and knee with pulsating pain,1.0,1
pain in left thigh with soreness to touch,pains around eyes on forehead and temples,1.0,1
pain in left thigh with soreness to touch,very sensitive to touch,1.0,1
pain in left thigh with soreness to touch,swelling of tarsal bones of right foot very red,1.0,1
pain in left thigh with soreness to touch,sticking pain with unsteadiness in back knees and feet,1.0,1
pain in left thigh with soreness to touch,sudden pain and stiffness of nape of neck and both upper and lower limbs,1.0,1
pain in left thigh with soreness to touch,glands swollen,1.0,1
pain in left thigh with soreness to touch,acrid lachrymation,1.0,1
pain in left thigh with soreness to touch,bruised sensation of scapulae back and small of back,1.0,1
pain in left thigh with soreness to touch,painful stiffness in limbs,1.0,1
pain in left thigh with soreness to touch,tearing and stitching in lower limbs,1.0,1
pain in left thigh with soreness to touch,rheumatic affections of capsular ligaments of arms,1.0,1
pain in left thigh with soreness to touch,pupil dilated and covered with a thin film,1.0,1
pain in left thigh with soreness to touch,profuse sweat without relief in gouty rheumatic patients,1.0,1
pain in left thigh with soreness to touch,stinging especially in hip joint femur and knee,1.0,1
pain in left thigh with soreness to touch,fingers of both hands flexed and drawn inward,1.0,1
pain in left thigh with soreness to touch,has to have assistance to change position,1.0,1
pain in left thigh with soreness to touch,rheumatic and arthritic pains tearing stinging,1.0,1
pain in left thigh with soreness to touch,lancinating in shoulder joints arms and wrists,1.0,1
pain in left thigh with soreness to touch,awakens with trembling at the heart,1.0,1
pain in left thigh with soreness to touch,severe tearing boring cutting in damp weather,1.0,1
pain in left thigh with soreness to touch,sensation as if arms were too heavy,1.0,1
pain in left thigh with soreness to touch,iris discoloured,1.0,1
pain in left thigh with soreness to touch,rheumatic pains in legs with stinging,1.0,1
pain in left thigh with soreness to touch,shooting from deep in the eye,1.0,1
pain in left thigh with soreness to touch,fingers cannot be opened without much exertion,1.0,1
pain in left thigh with soreness to touch,fetid breath,1.0,1
pain in left thigh with soreness to touch,brought on by exposure,1.0,1
pain in left thigh with soreness to touch,red and hot swelling from elbow to wrist,1.0,1
pain in left thigh with soreness to touch,glands of neck swollen and painful on swallowing in rheumatism,1.0,1
pain in left thigh with soreness to touch,weakness at heart as if dying,1.0,1
pain in left thigh with soreness to touch,throbbing and shooting pains in eyes,1.0,1
pain in left thigh with soreness to touch,boring and drawing pain in tibia,1.0,1
pain in left thigh with soreness to touch,rheumatic stiffness and swelling of neck,1.0,1
pain in left thigh with soreness to touch,aching pain at apex extending upward toward base of heart,1.0,1
pain in left thigh with soreness to touch,conjunctiva of right eye greatly inflamed and swollen,1.0,1
pain in left thigh with soreness to touch,lies motionless in bed,1.0,1
pain in left thigh with soreness to touch,cardiac oppression,1.0,1
pain in left thigh with soreness to touch,great photophobia,1.0,1
pain in left thigh with soreness to touch,tearing pains in forehead and vertex,1.0,1
pain in left thigh with soreness to touch,sprained pain in right tarsal joints,1.0,1
pain in left thigh with soreness to touch,flow of hot tears,1.0,1
pain in left thigh with soreness to touch,white ring around cornea,1.0,1
pain in left thigh with soreness to touch,sticking pain in small of back when breathing,1.0,1
