### Cluster 6 — Symptoms (14)
Symptom,Frequency
improved at rest,1
improved from rest,1
worse evening,2
soreness in bends of joints,1
rheumatic conditions following pneumonia,1
rheumatic conditions following acute bronchitis,1
worse exercising,1
rheumatic pain in muscles on side of neck,1
dull rheumatic pain,1
worse during motion,1
worse morning,1
worse from exercise or motion,1
convulsive twitching of limbs,1
convulsive motion of limbs,1

### Top Remedies
Remedy,Symptoms_Covered
squilla,14
marum verum,1

### Directed Edges (Conditional Probabilities)
Source,Target,Weight_P(Target|Source),Shared_Remedies
dull rheumatic pain,worse evening,1.0,1
dull rheumatic pain,soreness in bends of joints,1.0,1
dull rheumatic pain,rheumatic conditions following pneumonia,1.0,1
dull rheumatic pain,rheumatic conditions following acute bronchitis,1.0,1
dull rheumatic pain,worse exercising,1.0,1
dull rheumatic pain,rheumatic pain in muscles on side of neck,1.0,1
dull rheumatic pain,worse during motion,1.0,1
dull rheumatic pain,worse morning,1.0,1
dull rheumatic pain,worse from exercise or motion,1.0,1
dull rheumatic pain,convulsive twitching of limbs,1.0,1
dull rheumatic pain,convulsive motion of limbs,1.0,1
rheumatic conditions following acute bronchitis,improved at rest,1.0,1
rheumatic conditions following acute bronchitis,improved from rest,1.0,1
rheumatic conditions following acute bronchitis,worse evening,1.0,1
rheumatic conditions following acute bronchitis,soreness in bends of joints,1.0,1
rheumatic conditions following acute bronchitis,rheumatic conditions following pneumonia,1.0,1
rheumatic conditions following acute bronchitis,worse exercising,1.0,1
rheumatic conditions following acute bronchitis,rheumatic pain in muscles on side of neck,1.0,1
rheumatic conditions following acute bronchitis,dull rheumatic pain,1.0,1
rheumatic conditions following acute bronchitis,worse during motion,1.0,1
rheumatic conditions following acute bronchitis,worse morning,1.0,1
rheumatic conditions following acute bronchitis,worse from exercise or motion,1.0,1
rheumatic conditions following acute bronchitis,convulsive twitching of limbs,1.0,1
rheumatic conditions following acute bronchitis,convulsive motion of limbs,1.0,1
worse evening,improved at rest,0.5,1
worse evening,improved from rest,0.5,1
worse evening,soreness in bends of joints,0.5,1
worse evening,rheumatic conditions following pneumonia,0.5,1
worse evening,rheumatic conditions following acute bronchitis,0.5,1
worse evening,worse exercising,0.5,1
worse evening,rheumatic pain in muscles on side of neck,0.5,1
worse evening,dull rheumatic pain,0.5,1
worse evening,worse during motion,0.5,1
worse evening,worse morning,0.5,1
worse evening,worse from exercise or motion,0.5,1
worse evening,convulsive twitching of limbs,0.5,1
worse evening,convulsive motion of limbs,0.5,1
worse from exercise or motion,improved at rest,1.0,1
worse from exercise or motion,improved from rest,1.0,1
worse from exercise or motion,worse evening,1.0,1
worse from exercise or motion,soreness in bends of joints,1.0,1
worse from exercise or motion,rheumatic conditions following pneumonia,1.0,1
worse from exercise or motion,rheumatic conditions following acute bronchitis,1.0,1
worse from exercise or motion,worse exercising,1.0,1
worse from exercise or motion,rheumatic pain in muscles on side of neck,1.0,1
worse from exercise or motion,dull rheumatic pain,1.0,1
worse from exercise or motion,worse during motion,1.0,1
worse from exercise or motion,worse morning,1.0,1
worse from exercise or motion,convulsive twitching of limbs,1.0,1
worse from exercise or motion,convulsive motion of limbs,1.0,1
rheumatic conditions following pneumonia,improved at rest,1.0,1
rheumatic conditions following pneumonia,improved from rest,1.0,1
rheumatic conditions following pneumonia,worse evening,1.0,1
rheumatic conditions following pneumonia,soreness in bends of joints,1.0,1
rheumatic conditions following pneumonia,rheumatic conditions following acute bronchitis,1.0,1
rheumatic conditions following pneumonia,worse exercising,1.0,1
rheumatic conditions following pneumonia,rheumatic pain in muscles on side of neck,1.0,1
rheumatic conditions following pneumonia,dull rheumatic pain,1.0,1
rheumatic conditions following pneumonia,worse during motion,1.0,1
rheumatic conditions following pneumonia,worse morning,1.0,1
rheumatic conditions following pneumonia,worse from exercise or motion,1.0,1
rheumatic conditions following pneumonia,convulsive twitching of limbs,1.0,1
rheumatic conditions following pneumonia,convulsive motion of limbs,1.0,1
