### Cluster 37 — Symptoms (44)
Symptom,Frequency
rigidity with pains,1
severe pains in loins,1
severe pains in back,1
drawing pains in joints of arms,1
severe drawing in sterno-cleidomastoid muscle,2
affects wrists,1
severe drawing in fingers,2
pain in feet,1
acrid leucorrhoea,1
sharp pain in knee joints,1
has to lift eyelids with hand,1
oppression of chest with pains,1
sensation as if uterus were congested,1
pain in toes,1
fullness in uterus,1
severe drawing in wrists,2
cutting in joints when closing hands,1
weakening leucorrhoea,1
pains remain only a short time in one place,1
very painful menses,1
knees weak when walking,1
spasmodic dysmenorrhoea,1
affects fingers,1
great heaviness of eyelids,1
associated with deranged female sexual system,1
flying pains in arms,1
rheumatic conditions of small joints,1
dull pains in lumbar region,1
menses too soon,1
fingers very stiff,1
affects ankles,1
rheumatism of finger joints,1
rheumatic conditions of pregnancy,1
pains shift to another place,1
affects toes,1
swelling of wrists,1
tension in uterus,1
rheumatism especially of small joints,1
tremulous weakness over whole body,2
drawing pains in joints of legs,1
rheumatic stiffness of nape of neck,2
rheumatism of wrists,3
pains shifting to nape of neck,1
pains shift to nape of neck,1

### Top Remedies
Remedy,Symptoms_Covered
caulophyllum,44
viola odorata,1
ferrum phosphoricum,1

### Directed Edges (Conditional Probabilities)
Source,Target,Weight_P(Target|Source),Shared_Remedies
pain in feet,affects fingers,1.0,1
pain in feet,great heaviness of eyelids,1.0,1
pain in feet,associated with deranged female sexual system,1.0,1
pain in feet,flying pains in arms,1.0,1
pain in feet,rheumatic conditions of small joints,1.0,1
pain in feet,dull pains in lumbar region,1.0,1
pain in feet,menses too soon,1.0,1
pain in feet,fingers very stiff,1.0,1
pain in feet,affects ankles,1.0,1
pain in feet,rheumatism of finger joints,1.0,1
pain in feet,rheumatic conditions of pregnancy,1.0,1
pain in feet,pains shift to another place,1.0,1
pain in feet,affects toes,1.0,1
pain in feet,swelling of wrists,1.0,1
pain in feet,tension in uterus,1.0,1
pain in feet,rheumatism especially of small joints,1.0,1
pain in feet,tremulous weakness over whole body,1.0,1
pain in feet,drawing pains in joints of legs,1.0,1
pain in feet,rheumatic stiffness of nape of neck,1.0,1
pain in feet,rheumatism of wrists,1.0,1
pain in feet,pains shifting to nape of neck,1.0,1
pain in feet,pains shift to nape of neck,1.0,1
tension in uterus,rigidity with pains,1.0,1
tension in uterus,severe pains in loins,1.0,1
tension in uterus,severe pains in back,1.0,1
tension in uterus,drawing pains in joints of arms,1.0,1
tension in uterus,severe drawing in sterno-cleidomastoid muscle,1.0,1
tension in uterus,affects wrists,1.0,1
tension in uterus,severe drawing in fingers,1.0,1
tension in uterus,pain in feet,1.0,1
tension in uterus,acrid leucorrhoea,1.0,1
tension in uterus,sharp pain in knee joints,1.0,1
tension in uterus,has to lift eyelids with hand,1.0,1
tension in uterus,oppression of chest with pains,1.0,1
tension in uterus,sensation as if uterus were congested,1.0,1
tension in uterus,pain in toes,1.0,1
tension in uterus,fullness in uterus,1.0,1
tension in uterus,severe drawing in wrists,1.0,1
tension in uterus,cutting in joints when closing hands,1.0,1
tension in uterus,weakening leucorrhoea,1.0,1
tension in uterus,pains remain only a short time in one place,1.0,1
tension in uterus,very painful menses,1.0,1
tension in uterus,knees weak when walking,1.0,1
tension in uterus,spasmodic dysmenorrhoea,1.0,1
tension in uterus,affects fingers,1.0,1
tension in uterus,great heaviness of eyelids,1.0,1
tension in uterus,associated with deranged female sexual system,1.0,1
tension in uterus,flying pains in arms,1.0,1
tension in uterus,rheumatic conditions of small joints,1.0,1
tension in uterus,dull pains in lumbar region,1.0,1
tension in uterus,menses too soon,1.0,1
tension in uterus,fingers very stiff,1.0,1
tension in uterus,affects ankles,1.0,1
tension in uterus,rheumatism of finger joints,1.0,1
tension in uterus,rheumatic conditions of pregnancy,1.0,1
tension in uterus,pains shift to another place,1.0,1
tension in uterus,affects toes,1.0,1
tension in uterus,swelling of wrists,1.0,1
tension in uterus,rheumatism especially of small joints,1.0,1
tension in uterus,tremulous weakness over whole body,1.0,1
tension in uterus,drawing pains in joints of legs,1.0,1
tension in uterus,rheumatic stiffness of nape of neck,1.0,1
tension in uterus,rheumatism of wrists,1.0,1
tension in uterus,pains shifting to nape of neck,1.0,1
tension in uterus,pains shift to nape of neck,1.0,1
pains shift to nape of neck,rigidity with pains,1.0,1
pains shift to nape of neck,severe pains in loins,1.0,1
pains shift to nape of neck,severe pains in back,1.0,1
pains shift to nape of neck,drawing pains in joints of arms,1.0,1
pains shift to nape of neck,severe drawing in sterno-cleidomastoid muscle,1.0,1
pains shift to nape of neck,affects wrists,1.0,1
pains shift to nape of neck,severe drawing in fingers,1.0,1
pains shift to nape of neck,pain in feet,1.0,1
pains shift to nape of neck,acrid leucorrhoea,1.0,1
pains shift to nape of neck,sharp pain in knee joints,1.0,1
pains shift to nape of neck,has to lift eyelids with hand,1.0,1
pains shift to nape of neck,oppression of chest with pains,1.0,1
pains shift to nape of neck,sensation as if uterus were congested,1.0,1
pains shift to nape of neck,pain in toes,1.0,1
pains shift to nape of neck,fullness in uterus,1.0,1
pains shift to nape of neck,severe drawing in wrists,1.0,1
pains shift to nape of neck,cutting in joints when closing hands,1.0,1
