### Cluster 40 — Symptoms (32)
Symptom,Frequency
pains around left knee as if something were tight,1
cannot put foot to ground when walking but only when standing,1
rheumatic pain in shoulders worse at night,1
pain as from dislocation of shoulder joint when moving it,1
lax fibres,1
pain in shoulder,1
soreness in chest and region of heart,1
especially suitable for children of irritable disposition,1
pains neuralgic lightning-like,1
many neuralgic pains,1
drawing pains in legs and feet,1
suitable for dark-haired sensitive people who are spare and thin,1
suitable for worn out women,1
must get up and walk,1
sour smelling,1
can hardly raise arm,1
unrefreshing sleep,1
swelling in bend of knee very painful,1
knees painful when walking,1
stitches,1
more tired in morning than when going to bed,1
restless,1
great internal heat at night,1
pains insupportable during repose,1
stitch from without inward in precordial region,1
adapted to children of irritable nervous disposition,1
no swelling or soreness,1
much pain in right shoulder,1
red swelling of fingers,1
lameness of right arm,1
feet painful when lying in bed,1
rheumatic pain in shoulders with tingling down fingers prevents least motion,1

### Top Remedies
Remedy,Symptoms_Covered
magnesia carbonica,32

### Directed Edges (Conditional Probabilities)
Source,Target,Weight_P(Target|Source),Shared_Remedies
restless,pains neuralgic lightning-like,1.0,1
restless,many neuralgic pains,1.0,1
restless,drawing pains in legs and feet,1.0,1
restless,suitable for dark-haired sensitive people who are spare and thin,1.0,1
restless,suitable for worn out women,1.0,1
restless,must get up and walk,1.0,1
restless,sour smelling,1.0,1
restless,can hardly raise arm,1.0,1
restless,unrefreshing sleep,1.0,1
restless,swelling in bend of knee very painful,1.0,1
restless,knees painful when walking,1.0,1
restless,stitches,1.0,1
restless,more tired in morning than when going to bed,1.0,1
restless,great internal heat at night,1.0,1
restless,pains insupportable during repose,1.0,1
restless,stitch from without inward in precordial region,1.0,1
restless,adapted to children of irritable nervous disposition,1.0,1
restless,no swelling or soreness,1.0,1
restless,much pain in right shoulder,1.0,1
restless,red swelling of fingers,1.0,1
restless,lameness of right arm,1.0,1
restless,feet painful when lying in bed,1.0,1
restless,rheumatic pain in shoulders with tingling down fingers prevents least motion,1.0,1
drawing pains in legs and feet,pains around left knee as if something were tight,1.0,1
drawing pains in legs and feet,cannot put foot to ground when walking but only when standing,1.0,1
drawing pains in legs and feet,rheumatic pain in shoulders worse at night,1.0,1
drawing pains in legs and feet,pain as from dislocation of shoulder joint when moving it,1.0,1
drawing pains in legs and feet,lax fibres,1.0,1
drawing pains in legs and feet,pain in shoulder,1.0,1
drawing pains in legs and feet,soreness in chest and region of heart,1.0,1
drawing pains in legs and feet,especially suitable for children of irritable disposition,1.0,1
drawing pains in legs and feet,pains neuralgic lightning-like,1.0,1
drawing pains in legs and feet,many neuralgic pains,1.0,1
drawing pains in legs and feet,suitable for dark-haired sensitive people who are spare and thin,1.0,1
drawing pains in legs and feet,suitable for worn out women,1.0,1
drawing pains in legs and feet,must get up and walk,1.0,1
drawing pains in legs and feet,sour smelling,1.0,1
drawing pains in legs and feet,can hardly raise arm,1.0,1
drawing pains in legs and feet,unrefreshing sleep,1.0,1
drawing pains in legs and feet,swelling in bend of knee very painful,1.0,1
drawing pains in legs and feet,knees painful when walking,1.0,1
drawing pains in legs and feet,stitches,1.0,1
drawing pains in legs and feet,more tired in morning than when going to bed,1.0,1
drawing pains in legs and feet,restless,1.0,1
drawing pains in legs and feet,great internal heat at night,1.0,1
drawing pains in legs and feet,pains insupportable during repose,1.0,1
drawing pains in legs and feet,stitch from without inward in precordial region,1.0,1
drawing pains in legs and feet,adapted to children of irritable nervous disposition,1.0,1
drawing pains in legs and feet,no swelling or soreness,1.0,1
drawing pains in legs and feet,much pain in right shoulder,1.0,1
drawing pains in legs and feet,red swelling of fingers,1.0,1
drawing pains in legs and feet,lameness of right arm,1.0,1
drawing pains in legs and feet,feet painful when lying in bed,1.0,1
drawing pains in legs and feet,rheumatic pain in shoulders with tingling down fingers prevents least motion,1.0,1
cannot put foot to ground when walking but only when standing,pains around left knee as if something were tight,1.0,1
cannot put foot to ground when walking but only when standing,rheumatic pain in shoulders worse at night,1.0,1
cannot put foot to ground when walking but only when standing,pain as from dislocation of shoulder joint when moving it,1.0,1
cannot put foot to ground when walking but only when standing,lax fibres,1.0,1
cannot put foot to ground when walking but only when standing,pain in shoulder,1.0,1
cannot put foot to ground when walking but only when standing,soreness in chest and region of heart,1.0,1
cannot put foot to ground when walking but only when standing,especially suitable for children of irritable disposition,1.0,1
cannot put foot to ground when walking but only when standing,pains neuralgic lightning-like,1.0,1
cannot put foot to ground when walking but only when standing,many neuralgic pains,1.0,1
cannot put foot to ground when walking but only when standing,drawing pains in legs and feet,1.0,1
cannot put foot to ground when walking but only when standing,suitable for dark-haired sensitive people who are spare and thin,1.0,1
cannot put foot to ground when walking but only when standing,suitable for worn out women,1.0,1
cannot put foot to ground when walking but only when standing,must get up and walk,1.0,1
cannot put foot to ground when walking but only when standing,sour smelling,1.0,1
cannot put foot to ground when walking but only when standing,can hardly raise arm,1.0,1
cannot put foot to ground when walking but only when standing,unrefreshing sleep,1.0,1
cannot put foot to ground when walking but only when standing,swelling in bend of knee very painful,1.0,1
cannot put foot to ground when walking but only when standing,knees painful when walking,1.0,1
cannot put foot to ground when walking but only when standing,stitches,1.0,1
cannot put foot to ground when walking but only when standing,more tired in morning than when going to bed,1.0,1
cannot put foot to ground when walking but only when standing,restless,1.0,1
cannot put foot to ground when walking but only when standing,great internal heat at night,1.0,1
cannot put foot to ground when walking but only when standing,pains insupportable during repose,1.0,1
cannot put foot to ground when walking but only when standing,stitch from without inward in precordial region,1.0,1
cannot put foot to ground when walking but only when standing,adapted to children of irritable nervous disposition,1.0,1
cannot put foot to ground when walking but only when standing,no swelling or soreness,1.0,1
cannot put foot to ground when walking but only when standing,much pain in right shoulder,1.0,1
cannot put foot to ground when walking but only when standing,red swelling of fingers,1.0,1
cannot put foot to ground when walking but only when standing,lameness of right arm,1.0,1
cannot put foot to ground when walking but only when standing,feet painful when lying in bed,1.0,1
cannot put foot to ground when walking but only when standing,rheumatic pain in shoulders with tingling down fingers prevents least motion,1.0,1
more tired in morning than when going to bed,pains around left knee as if something were tight,1.0,1
more tired in morning than when going to bed,cannot put foot to ground when walking but only when standing,1.0,1
more tired in morning than when going to bed,rheumatic pain in shoulders worse at night,1.0,1
more tired in morning than when going to bed,pain as from dislocation of shoulder joint when moving it,1.0,1
more tired in morning than when going to bed,lax fibres,1.0,1
more tired in morning than when going to bed,pain in shoulder,1.0,1
more tired in morning than when going to bed,soreness in chest and region of heart,1.0,1
more tired in morning than when going to bed,especially suitable for children of irritable disposition,1.0,1
more tired in morning than when going to bed,pains neuralgic lightning-like,1.0,1
more tired in morning than when going to bed,many neuralgic pains,1.0,1
more tired in morning than when going to bed,drawing pains in legs and feet,1.0,1
more tired in morning than when going to bed,suitable for dark-haired sensitive people who are spare and thin,1.0,1
more tired in morning than when going to bed,suitable for worn out women,1.0,1
more tired in morning than when going to bed,must get up and walk,1.0,1
more tired in morning than when going to bed,sour smelling,1.0,1
more tired in morning than when going to bed,can hardly raise arm,1.0,1
more tired in morning than when going to bed,unrefreshing sleep,1.0,1
more tired in morning than when going to bed,swelling in bend of knee very painful,1.0,1
more tired in morning than when going to bed,knees painful when walking,1.0,1
more tired in morning than when going to bed,stitches,1.0,1
more tired in morning than when going to bed,restless,1.0,1
more tired in morning than when going to bed,great internal heat at night,1.0,1
more tired in morning than when going to bed,pains insupportable during repose,1.0,1
more tired in morning than when going to bed,stitch from without inward in precordial region,1.0,1
more tired in morning than when going to bed,adapted to children of irritable nervous disposition,1.0,1
more tired in morning than when going to bed,no swelling or soreness,1.0,1
more tired in morning than when going to bed,much pain in right shoulder,1.0,1
more tired in morning than when going to bed,red swelling of fingers,1.0,1
more tired in morning than when going to bed,lameness of right arm,1.0,1
more tired in morning than when going to bed,feet painful when lying in bed,1.0,1
more tired in morning than when going to bed,rheumatic pain in shoulders with tingling down fingers prevents least motion,1.0,1
many neuralgic pains,pains around left knee as if something were tight,1.0,1
many neuralgic pains,cannot put foot to ground when walking but only when standing,1.0,1
many neuralgic pains,rheumatic pain in shoulders worse at night,1.0,1
many neuralgic pains,pain as from dislocation of shoulder joint when moving it,1.0,1
many neuralgic pains,lax fibres,1.0,1
many neuralgic pains,pain in shoulder,1.0,1
many neuralgic pains,soreness in chest and region of heart,1.0,1
many neuralgic pains,especially suitable for children of irritable disposition,1.0,1
many neuralgic pains,pains neuralgic lightning-like,1.0,1
many neuralgic pains,drawing pains in legs and feet,1.0,1
many neuralgic pains,suitable for dark-haired sensitive people who are spare and thin,1.0,1
many neuralgic pains,suitable for worn out women,1.0,1
many neuralgic pains,must get up and walk,1.0,1
many neuralgic pains,sour smelling,1.0,1
many neuralgic pains,can hardly raise arm,1.0,1
many neuralgic pains,unrefreshing sleep,1.0,1
many neuralgic pains,swelling in bend of knee very painful,1.0,1
many neuralgic pains,knees painful when walking,1.0,1
