### Cluster 46 — Symptoms (39)
Symptom,Frequency
tearing pain in right arm,2
cramps in legs nightly,1
tearing in hips,1
loss of muscular power in small of back,1
menorrhagia,1
numb legs,1
muscle spasm,1
tearing pains in right hands,1
nervous temperaments with hysteria,1
left lower limbs most affected,1
tearing in nates,1
painful tension in lumbar muscles,1
tearing pains in right elbow,1
spasmodic cough,1
tearing pains in right hip joint,2
sexual dysfunction,1
sprained sensation in right shoulder,1
tearing in left shoulder joint,1
dull kidney pain,1
contraction in right thigh,1
rheumatic pains in right back side,1
cramps in hands when grasping,1
cramps in calves nightly,1
tearing in ankles,1
lancinating in thumb tips,1
weak fingers at night,1
tearing rheumatic pains in all limbs,1
burning in left scapula,1
lancinating in finger tips,1
tearing pains in right shoulder,1
gouty pains in left great toe,1
drawing in thumbs,1
stitches in small of back,2
right upper limbs most affected,1
tearing pain in left leg,1
tearing pains in right forearm,1
weary limbs,1
tearing in thumb tips,1
hysterical,1

### Top Remedies
Remedy,Symptoms_Covered
ambra grisea,39
chelidonium,1
niccolum,1

### Directed Edges (Conditional Probabilities)
Source,Target,Weight_P(Target|Source),Shared_Remedies
tearing in nates,tearing in left shoulder joint,1.0,1
tearing in nates,dull kidney pain,1.0,1
tearing in nates,contraction in right thigh,1.0,1
tearing in nates,rheumatic pains in right back side,1.0,1
tearing in nates,cramps in hands when grasping,1.0,1
tearing in nates,cramps in calves nightly,1.0,1
tearing in nates,tearing in ankles,1.0,1
tearing in nates,lancinating in thumb tips,1.0,1
tearing in nates,weak fingers at night,1.0,1
tearing in nates,tearing rheumatic pains in all limbs,1.0,1
tearing in nates,burning in left scapula,1.0,1
tearing in nates,lancinating in finger tips,1.0,1
tearing in nates,tearing pains in right shoulder,1.0,1
tearing in nates,gouty pains in left great toe,1.0,1
tearing in nates,drawing in thumbs,1.0,1
tearing in nates,stitches in small of back,1.0,1
tearing in nates,right upper limbs most affected,1.0,1
tearing in nates,tearing pain in left leg,1.0,1
tearing in nates,tearing pains in right forearm,1.0,1
tearing in nates,weary limbs,1.0,1
tearing in nates,tearing in thumb tips,1.0,1
tearing in nates,hysterical,1.0,1
painful tension in lumbar muscles,cramps in legs nightly,1.0,1
painful tension in lumbar muscles,tearing in hips,1.0,1
painful tension in lumbar muscles,loss of muscular power in small of back,1.0,1
painful tension in lumbar muscles,menorrhagia,1.0,1
painful tension in lumbar muscles,numb legs,1.0,1
painful tension in lumbar muscles,muscle spasm,1.0,1
painful tension in lumbar muscles,tearing pains in right hands,1.0,1
painful tension in lumbar muscles,nervous temperaments with hysteria,1.0,1
painful tension in lumbar muscles,left lower limbs most affected,1.0,1
painful tension in lumbar muscles,tearing in nates,1.0,1
painful tension in lumbar muscles,tearing pains in right elbow,1.0,1
painful tension in lumbar muscles,spasmodic cough,1.0,1
painful tension in lumbar muscles,tearing pains in right hip joint,1.0,1
painful tension in lumbar muscles,sexual dysfunction,1.0,1
painful tension in lumbar muscles,sprained sensation in right shoulder,1.0,1
painful tension in lumbar muscles,tearing pain in right arm,1.0,1
painful tension in lumbar muscles,tearing in left shoulder joint,1.0,1
painful tension in lumbar muscles,dull kidney pain,1.0,1
painful tension in lumbar muscles,contraction in right thigh,1.0,1
painful tension in lumbar muscles,rheumatic pains in right back side,1.0,1
painful tension in lumbar muscles,cramps in hands when grasping,1.0,1
painful tension in lumbar muscles,cramps in calves nightly,1.0,1
painful tension in lumbar muscles,tearing in ankles,1.0,1
painful tension in lumbar muscles,lancinating in thumb tips,1.0,1
painful tension in lumbar muscles,weak fingers at night,1.0,1
painful tension in lumbar muscles,tearing rheumatic pains in all limbs,1.0,1
painful tension in lumbar muscles,burning in left scapula,1.0,1
painful tension in lumbar muscles,lancinating in finger tips,1.0,1
painful tension in lumbar muscles,tearing pains in right shoulder,1.0,1
painful tension in lumbar muscles,gouty pains in left great toe,1.0,1
painful tension in lumbar muscles,drawing in thumbs,1.0,1
painful tension in lumbar muscles,stitches in small of back,1.0,1
painful tension in lumbar muscles,right upper limbs most affected,1.0,1
painful tension in lumbar muscles,tearing pain in left leg,1.0,1
painful tension in lumbar muscles,tearing pains in right forearm,1.0,1
painful tension in lumbar muscles,weary limbs,1.0,1
painful tension in lumbar muscles,tearing in thumb tips,1.0,1
painful tension in lumbar muscles,hysterical,1.0,1
tearing pains in right elbow,cramps in legs nightly,1.0,1
tearing pains in right elbow,tearing in hips,1.0,1
tearing pains in right elbow,loss of muscular power in small of back,1.0,1
tearing pains in right elbow,menorrhagia,1.0,1
tearing pains in right elbow,numb legs,1.0,1
tearing pains in right elbow,muscle spasm,1.0,1
tearing pains in right elbow,tearing pains in right hands,1.0,1
tearing pains in right elbow,nervous temperaments with hysteria,1.0,1
tearing pains in right elbow,left lower limbs most affected,1.0,1
tearing pains in right elbow,tearing in nates,1.0,1
tearing pains in right elbow,painful tension in lumbar muscles,1.0,1
tearing pains in right elbow,spasmodic cough,1.0,1
tearing pains in right elbow,tearing pains in right hip joint,1.0,1
tearing pains in right elbow,sexual dysfunction,1.0,1
tearing pains in right elbow,sprained sensation in right shoulder,1.0,1
tearing pains in right elbow,tearing pain in right arm,1.0,1
tearing pains in right elbow,tearing in left shoulder joint,1.0,1
tearing pains in right elbow,dull kidney pain,1.0,1
tearing pains in right elbow,contraction in right thigh,1.0,1
tearing pains in right elbow,rheumatic pains in right back side,1.0,1
tearing pains in right elbow,cramps in hands when grasping,1.0,1
tearing pains in right elbow,cramps in calves nightly,1.0,1
tearing pains in right elbow,tearing in ankles,1.0,1
tearing pains in right elbow,lancinating in thumb tips,1.0,1
tearing pains in right elbow,weak fingers at night,1.0,1
tearing pains in right elbow,tearing rheumatic pains in all limbs,1.0,1
tearing pains in right elbow,burning in left scapula,1.0,1
tearing pains in right elbow,lancinating in finger tips,1.0,1
tearing pains in right elbow,tearing pains in right shoulder,1.0,1
tearing pains in right elbow,gouty pains in left great toe,1.0,1
tearing pains in right elbow,drawing in thumbs,1.0,1
tearing pains in right elbow,stitches in small of back,1.0,1
tearing pains in right elbow,right upper limbs most affected,1.0,1
tearing pains in right elbow,tearing pain in left leg,1.0,1
tearing pains in right elbow,tearing pains in right forearm,1.0,1
tearing pains in right elbow,weary limbs,1.0,1
tearing pains in right elbow,tearing in thumb tips,1.0,1
tearing pains in right elbow,hysterical,1.0,1
weary limbs,cramps in legs nightly,1.0,1
weary limbs,tearing in hips,1.0,1
weary limbs,loss of muscular power in small of back,1.0,1
weary limbs,menorrhagia,1.0,1
weary limbs,numb legs,1.0,1
weary limbs,muscle spasm,1.0,1
weary limbs,tearing pains in right hands,1.0,1
weary limbs,nervous temperaments with hysteria,1.0,1
weary limbs,left lower limbs most affected,1.0,1
weary limbs,tearing in nates,1.0,1
weary limbs,painful tension in lumbar muscles,1.0,1
weary limbs,tearing pains in right elbow,1.0,1
weary limbs,spasmodic cough,1.0,1
weary limbs,tearing pains in right hip joint,1.0,1
weary limbs,sexual dysfunction,1.0,1
weary limbs,sprained sensation in right shoulder,1.0,1
weary limbs,tearing pain in right arm,1.0,1
weary limbs,tearing in left shoulder joint,1.0,1
weary limbs,dull kidney pain,1.0,1
weary limbs,contraction in right thigh,1.0,1
weary limbs,rheumatic pains in right back side,1.0,1
weary limbs,cramps in hands when grasping,1.0,1
weary limbs,cramps in calves nightly,1.0,1
weary limbs,tearing in ankles,1.0,1
weary limbs,lancinating in thumb tips,1.0,1
weary limbs,weak fingers at night,1.0,1
weary limbs,tearing rheumatic pains in all limbs,1.0,1
weary limbs,burning in left scapula,1.0,1
weary limbs,lancinating in finger tips,1.0,1
weary limbs,tearing pains in right shoulder,1.0,1
weary limbs,gouty pains in left great toe,1.0,1
weary limbs,drawing in thumbs,1.0,1
weary limbs,stitches in small of back,1.0,1
weary limbs,right upper limbs most affected,1.0,1
weary limbs,tearing pain in left leg,1.0,1
weary limbs,tearing pains in right forearm,1.0,1
weary limbs,tearing in thumb tips,1.0,1
weary limbs,hysterical,1.0,1
tearing pains in right shoulder,cramps in legs nightly,1.0,1
tearing pains in right shoulder,tearing in hips,1.0,1
tearing pains in right shoulder,loss of muscular power in small of back,1.0,1
tearing pains in right shoulder,menorrhagia,1.0,1
tearing pains in right shoulder,numb legs,1.0,1
tearing pains in right shoulder,muscle spasm,1.0,1
tearing pains in right shoulder,tearing pains in right hands,1.0,1
tearing pains in right shoulder,nervous temperaments with hysteria,1.0,1
tearing pains in right shoulder,left lower limbs most affected,1.0,1
tearing pains in right shoulder,tearing in nates,1.0,1
tearing pains in right shoulder,painful tension in lumbar muscles,1.0,1
tearing pains in right shoulder,tearing pains in right elbow,1.0,1
tearing pains in right shoulder,spasmodic cough,1.0,1
tearing pains in right shoulder,tearing pains in right hip joint,1.0,1
tearing pains in right shoulder,sexual dysfunction,1.0,1
tearing pains in right shoulder,sprained sensation in right shoulder,1.0,1
tearing pains in right shoulder,tearing pain in right arm,1.0,1
tearing pains in right shoulder,tearing in left shoulder joint,1.0,1
tearing pains in right shoulder,dull kidney pain,1.0,1
tearing pains in right shoulder,contraction in right thigh,1.0,1
tearing pains in right shoulder,rheumatic pains in right back side,1.0,1
tearing pains in right shoulder,cramps in hands when grasping,1.0,1
tearing pains in right shoulder,cramps in calves nightly,1.0,1
