### Cluster 10 — Symptoms (46)
Symptom,Frequency
pain in sacrum,4
rheumatic arthritis of joints of fingers,1
flatulency with much rolling,1
piercing pain in left hip and small of back,1
compelling him to move constantly,1
cracking of joints in arthritis,1
causing excruciating pain,1
nephritis,1
pains suddenly go to heart,1
pain in hip causing him to move frequently,1
uric acid deposits in finger joints,1
complaints from eating food grown in damp places,1
sciatica when getting up or sitting down or turning in bed,1
stiffness of knee,1
piercing pains on humerus,1
piercing as from knives between scapulae,1
pain in left hip as after lying in a bad position,1
pain in right hip joint,1
piercing pains in left axilla,1
piercing pains fingers and under nails,1
awakens him at night,1
stitches in nape of neck,1
rheumatic pains in limbs associated with gastric symptoms,1
complaints from living in damp places,1
cannot lie on either side,1
sycosis,1
piercing pains back of hand,1
impossible to continue walking,1
pressure in left side of back near lumbar region,1
making it very difficult to ascend or sit down or get up,1
bruised pain in small of back and sacrum,1
piercing pains palm of right hand,1
irritable liver with stitches in liver,1
sudden stitch in left hip,1
no relief in any position,1
flexors of hands painful when grasping anything,1
gastric complaints with much acidity,1
gout in feet in acute or chronic conditions,1
fingers swollen and stiff,1
soreness up and down spine and neck,1
marked dyspnoea during damp cloudy weather,1
dirty greenish-grey or greenish-brown coating on back of tongue,1
piercing pain only during rest,1
pain in hip extending to knee,1
pains in limbs compelling him to change position frequently,1
constant shifting of position,1

### Top Remedies
Remedy,Symptoms_Covered
natrum sulphuricum,46
tellurium,1
sulphur,1
syphilinum,1

### Directed Edges (Conditional Probabilities)
Source,Target,Weight_P(Target|Source),Shared_Remedies
pain in sacrum,piercing pains palm of right hand,0.25,1
pain in sacrum,irritable liver with stitches in liver,0.25,1
pain in sacrum,sudden stitch in left hip,0.25,1
pain in sacrum,no relief in any position,0.25,1
pain in sacrum,flexors of hands painful when grasping anything,0.25,1
pain in sacrum,gastric complaints with much acidity,0.25,1
pain in sacrum,gout in feet in acute or chronic conditions,0.25,1
pain in sacrum,fingers swollen and stiff,0.25,1
pain in sacrum,soreness up and down spine and neck,0.25,1
pain in sacrum,marked dyspnoea during damp cloudy weather,0.25,1
pain in sacrum,dirty greenish-grey or greenish-brown coating on back of tongue,0.25,1
pain in sacrum,piercing pain only during rest,0.25,1
pain in sacrum,pain in hip extending to knee,0.25,1
pain in sacrum,pains in limbs compelling him to change position frequently,0.25,1
pain in sacrum,constant shifting of position,0.25,1
piercing pains fingers and under nails,rheumatic arthritis of joints of fingers,1.0,1
piercing pains fingers and under nails,flatulency with much rolling,1.0,1
piercing pains fingers and under nails,piercing pain in left hip and small of back,1.0,1
piercing pains fingers and under nails,compelling him to move constantly,1.0,1
piercing pains fingers and under nails,cracking of joints in arthritis,1.0,1
piercing pains fingers and under nails,causing excruciating pain,1.0,1
piercing pains fingers and under nails,nephritis,1.0,1
piercing pains fingers and under nails,pains suddenly go to heart,1.0,1
piercing pains fingers and under nails,pain in hip causing him to move frequently,1.0,1
piercing pains fingers and under nails,uric acid deposits in finger joints,1.0,1
piercing pains fingers and under nails,complaints from eating food grown in damp places,1.0,1
piercing pains fingers and under nails,sciatica when getting up or sitting down or turning in bed,1.0,1
piercing pains fingers and under nails,stiffness of knee,1.0,1
piercing pains fingers and under nails,piercing pains on humerus,1.0,1
piercing pains fingers and under nails,piercing as from knives between scapulae,1.0,1
piercing pains fingers and under nails,pain in left hip as after lying in a bad position,1.0,1
piercing pains fingers and under nails,pain in right hip joint,1.0,1
piercing pains fingers and under nails,piercing pains in left axilla,1.0,1
piercing pains fingers and under nails,awakens him at night,1.0,1
piercing pains fingers and under nails,stitches in nape of neck,1.0,1
piercing pains fingers and under nails,rheumatic pains in limbs associated with gastric symptoms,1.0,1
piercing pains fingers and under nails,complaints from living in damp places,1.0,1
piercing pains fingers and under nails,cannot lie on either side,1.0,1
piercing pains fingers and under nails,sycosis,1.0,1
piercing pains fingers and under nails,pain in sacrum,1.0,1
piercing pains fingers and under nails,piercing pains back of hand,1.0,1
piercing pains fingers and under nails,impossible to continue walking,1.0,1
piercing pains fingers and under nails,pressure in left side of back near lumbar region,1.0,1
piercing pains fingers and under nails,making it very difficult to ascend or sit down or get up,1.0,1
piercing pains fingers and under nails,bruised pain in small of back and sacrum,1.0,1
piercing pains fingers and under nails,piercing pains palm of right hand,1.0,1
piercing pains fingers and under nails,irritable liver with stitches in liver,1.0,1
piercing pains fingers and under nails,sudden stitch in left hip,1.0,1
piercing pains fingers and under nails,no relief in any position,1.0,1
piercing pains fingers and under nails,flexors of hands painful when grasping anything,1.0,1
piercing pains fingers and under nails,gastric complaints with much acidity,1.0,1
piercing pains fingers and under nails,gout in feet in acute or chronic conditions,1.0,1
piercing pains fingers and under nails,fingers swollen and stiff,1.0,1
piercing pains fingers and under nails,soreness up and down spine and neck,1.0,1
piercing pains fingers and under nails,marked dyspnoea during damp cloudy weather,1.0,1
piercing pains fingers and under nails,dirty greenish-grey or greenish-brown coating on back of tongue,1.0,1
piercing pains fingers and under nails,piercing pain only during rest,1.0,1
piercing pains fingers and under nails,pain in hip extending to knee,1.0,1
piercing pains fingers and under nails,pains in limbs compelling him to change position frequently,1.0,1
piercing pains fingers and under nails,constant shifting of position,1.0,1
nephritis,rheumatic arthritis of joints of fingers,1.0,1
nephritis,flatulency with much rolling,1.0,1
nephritis,piercing pain in left hip and small of back,1.0,1
nephritis,compelling him to move constantly,1.0,1
nephritis,cracking of joints in arthritis,1.0,1
nephritis,causing excruciating pain,1.0,1
nephritis,pains suddenly go to heart,1.0,1
nephritis,pain in hip causing him to move frequently,1.0,1
nephritis,uric acid deposits in finger joints,1.0,1
nephritis,complaints from eating food grown in damp places,1.0,1
nephritis,sciatica when getting up or sitting down or turning in bed,1.0,1
nephritis,stiffness of knee,1.0,1
nephritis,piercing pains on humerus,1.0,1
nephritis,piercing as from knives between scapulae,1.0,1
nephritis,pain in left hip as after lying in a bad position,1.0,1
nephritis,pain in right hip joint,1.0,1
nephritis,piercing pains in left axilla,1.0,1
nephritis,piercing pains fingers and under nails,1.0,1
nephritis,awakens him at night,1.0,1
nephritis,stitches in nape of neck,1.0,1
nephritis,rheumatic pains in limbs associated with gastric symptoms,1.0,1
nephritis,complaints from living in damp places,1.0,1
nephritis,cannot lie on either side,1.0,1
nephritis,sycosis,1.0,1
nephritis,pain in sacrum,1.0,1
nephritis,piercing pains back of hand,1.0,1
nephritis,impossible to continue walking,1.0,1
nephritis,pressure in left side of back near lumbar region,1.0,1
nephritis,making it very difficult to ascend or sit down or get up,1.0,1
nephritis,bruised pain in small of back and sacrum,1.0,1
nephritis,piercing pains palm of right hand,1.0,1
nephritis,irritable liver with stitches in liver,1.0,1
nephritis,sudden stitch in left hip,1.0,1
nephritis,no relief in any position,1.0,1
nephritis,flexors of hands painful when grasping anything,1.0,1
nephritis,gastric complaints with much acidity,1.0,1
nephritis,gout in feet in acute or chronic conditions,1.0,1
nephritis,fingers swollen and stiff,1.0,1
nephritis,soreness up and down spine and neck,1.0,1
nephritis,marked dyspnoea during damp cloudy weather,1.0,1
nephritis,dirty greenish-grey or greenish-brown coating on back of tongue,1.0,1
nephritis,piercing pain only during rest,1.0,1
nephritis,pain in hip extending to knee,1.0,1
nephritis,pains in limbs compelling him to change position frequently,1.0,1
nephritis,constant shifting of position,1.0,1
piercing pains on humerus,rheumatic arthritis of joints of fingers,1.0,1
piercing pains on humerus,flatulency with much rolling,1.0,1
piercing pains on humerus,piercing pain in left hip and small of back,1.0,1
piercing pains on humerus,compelling him to move constantly,1.0,1
piercing pains on humerus,cracking of joints in arthritis,1.0,1
piercing pains on humerus,causing excruciating pain,1.0,1
piercing pains on humerus,nephritis,1.0,1
piercing pains on humerus,pains suddenly go to heart,1.0,1
piercing pains on humerus,pain in hip causing him to move frequently,1.0,1
piercing pains on humerus,uric acid deposits in finger joints,1.0,1
piercing pains on humerus,complaints from eating food grown in damp places,1.0,1
piercing pains on humerus,sciatica when getting up or sitting down or turning in bed,1.0,1
piercing pains on humerus,stiffness of knee,1.0,1
piercing pains on humerus,piercing as from knives between scapulae,1.0,1
piercing pains on humerus,pain in left hip as after lying in a bad position,1.0,1
piercing pains on humerus,pain in right hip joint,1.0,1
piercing pains on humerus,piercing pains in left axilla,1.0,1
piercing pains on humerus,piercing pains fingers and under nails,1.0,1
piercing pains on humerus,awakens him at night,1.0,1
piercing pains on humerus,stitches in nape of neck,1.0,1
