### Cluster 31 — Symptoms (56)
Symptom,Frequency 
antidotes bad effects of quinine,1 
aching in lumbar region with cough,1 
sprained pain in wrists,1 
stiffness as if broken in lumbar region,1 
weakness in ankle,1 
arthritic stiffness,2 
numbness of fingers and tips,1 
indurated glands,2 
painful tension in calves when walking,2 
sharp pain in ball of right thumb,1 
offensive debilitating night sweats,2 
arthritic nodes,1 
night sweats staining linen yellow,1 
arms painful to touch,1 
coccyx pain worse by sitting,1 
coccyx pain worse by lying,1 
hands become stiff,1 
offensive debilitating sweats,2 
pain in ankle,1 
violent drawing pain in hip,2 
induration of glands,1 
hands go to sleep,2 
gnawing pain in tibia,1 
induration of tendons of fingers,1 
painful contraction of tendo achillis,2 
scrofulous patients with rheumatic troubles,1 
gouty stiffness of finger joints,2 
swelling of bones of fingers,1 
complementary to calc. phos.,1 
compatible with most polychrests,1 
weakness of ankles in learning to walk,1 
feet go to sleep,1 
exhausting sweats,1 
hands numb,1 
burning in coccyx when touched,1 
fingers go to sleep,1 
nosebleed preceded by vertigo,1 
boring in condyles of wrist,1 
pressing drawing in lumbar region,2 
stitches in left hip when sitting,1 
sharp drawing across small of back,2 
pressing pain in small of back,2 
painful tension between shoulders,2 
joints feel as if broken,1 
coldness in lumbar region with cough,1 
cramp in forepart of leg near tibia on walking,1 
legs up to knees go to sleep,1 
suppuration of glands,1 
nosebleed in the morning,1 
ulcerative bruised pain in coccyx,2 
numbness of limbs,1 
drawing in tip of elbow,1 
pain in hip causes limping,1 
bruised pain in limbs during motion,1 
prickling stitches in nape of neck,1 
sensitive to every step,1 

### Top Remedies
Remedy,Symptoms_Covered 
carbo animalis,56 
calcarea fluorica,1 
spongia,1 

### Directed Edges (Conditional Probabilities)
Source,Target,Weight_P(Target|Source),Shared_Remedies 
arthritic nodes,nosebleed preceded by vertigo,1.0,1
arthritic nodes,boring in condyles of wrist,1.0,1
arthritic nodes,pressing drawing in lumbar region,1.0,1
arthritic nodes,stitches in left hip when sitting,1.0,1
arthritic nodes,sharp drawing across small of back,1.0,1
arthritic nodes,pressing pain in small of back,1.0,1
arthritic nodes,painful tension between shoulders,1.0,1
arthritic nodes,joints feel as if broken,1.0,1
arthritic nodes,coldness in lumbar region with cough,1.0,1
arthritic nodes,cramp in forepart of leg near tibia on walking,1.0,1
arthritic nodes,legs up to knees go to sleep,1.0,1
arthritic nodes,suppuration of glands,1.0,1
arthritic nodes,nosebleed in the morning,1.0,1
arthritic nodes,ulcerative bruised pain in coccyx,1.0,1
arthritic nodes,numbness of limbs,1.0,1
arthritic nodes,drawing in tip of elbow,1.0,1
arthritic nodes,pain in hip causes limping,1.0,1
arthritic nodes,bruised pain in limbs during motion,1.0,1
arthritic nodes,prickling stitches in nape of neck,1.0,1
arthritic nodes,sensitive to every step,1.0,1
night sweats staining linen yellow,antidotes bad effects of quinine,1.0,1
night sweats staining linen yellow,aching in lumbar region with cough,1.0,1
night sweats staining linen yellow,sprained pain in wrists,1.0,1
night sweats staining linen yellow,stiffness as if broken in lumbar region,1.0,1
night sweats staining linen yellow,weakness in ankle,1.0,1
night sweats staining linen yellow,arthritic stiffness,1.0,1
night sweats staining linen yellow,numbness of fingers and tips,1.0,1
night sweats staining linen yellow,indurated glands,1.0,1
night sweats staining linen yellow,painful tension in calves when walking,1.0,1
night sweats staining linen yellow,sharp pain in ball of right thumb,1.0,1
night sweats staining linen yellow,offensive debilitating night sweats,1.0,1
night sweats staining linen yellow,arthritic nodes,1.0,1
night sweats staining linen yellow,arms painful to touch,1.0,1
night sweats staining linen yellow,coccyx pain worse by sitting,1.0,1
night sweats staining linen yellow,coccyx pain worse by lying,1.0,1
night sweats staining linen yellow,hands become stiff,1.0,1
night sweats staining linen yellow,offensive debilitating sweats,1.0,1
night sweats staining linen yellow,pain in ankle,1.0,1
night sweats staining linen yellow,violent drawing pain in hip,1.0,1
night sweats staining linen yellow,induration of glands,1.0,1
night sweats staining linen yellow,hands go to sleep,1.0,1
night sweats staining linen yellow,gnawing pain in tibia,1.0,1
night sweats staining linen yellow,induration of tendons of fingers,1.0,1
night sweats staining linen yellow,painful contraction of tendo achillis,1.0,1
night sweats staining linen yellow,scrofulous patients with rheumatic troubles,1.0,1
night sweats staining linen yellow,gouty stiffness of finger joints,1.0,1
night sweats staining linen yellow,swelling of bones of fingers,1.0,1
night sweats staining linen yellow,complementary to calc. phos.,1.0,1
night sweats staining linen yellow,compatible with most polychrests,1.0,1
night sweats staining linen yellow,weakness of ankles in learning to walk,1.0,1
night sweats staining linen yellow,feet go to sleep,1.0,1
night sweats staining linen yellow,exhausting sweats,1.0,1
night sweats staining linen yellow,hands numb,1.0,1
night sweats staining linen yellow,burning in coccyx when touched,1.0,1
night sweats staining linen yellow,fingers go to sleep,1.0,1
night sweats staining linen yellow,nosebleed preceded by vertigo,1.0,1
night sweats staining linen yellow,boring in condyles of wrist,1.0,1
night sweats staining linen yellow,pressing drawing in lumbar region,1.0,1
night sweats staining linen yellow,stitches in left hip when sitting,1.0,1
night sweats staining linen yellow,sharp drawing across small of back,1.0,1
night sweats staining linen yellow,pressing pain in small of back,1.0,1
night sweats staining linen yellow,painful tension between shoulders,1.0,1
night sweats staining linen yellow,joints feel as if broken,1.0,1
night sweats staining linen yellow,coldness in lumbar region with cough,1.0,1
night sweats staining linen yellow,cramp in forepart of leg near tibia on walking,1.0,1
night sweats staining linen yellow,legs up to knees go to sleep,1.0,1
night sweats staining linen yellow,suppuration of glands,1.0,1
night sweats staining linen yellow,nosebleed in the morning,1.0,1
night sweats staining linen yellow,ulcerative bruised pain in coccyx,1.0,1
night sweats staining linen yellow,numbness of limbs,1.0,1
night sweats staining linen yellow,drawing in tip of elbow,1.0,1
night sweats staining linen yellow,pain in hip causes limping,1.0,1
night sweats staining linen yellow,bruised pain in limbs during motion,1.0,1
night sweats staining linen yellow,prickling stitches in nape of neck,1.0,1
night sweats staining linen yellow,sensitive to every step,1.0,1
arms painful to touch,antidotes bad effects of quinine,1.0,1
arms painful to touch,aching in lumbar region with cough,1.0,1
arms painful to touch,sprained pain in wrists,1.0,1
arms painful to touch,stiffness as if broken in lumbar region,1.0,1
arms painful to touch,weakness in ankle,1.0,1
arms painful to touch,arthritic stiffness,1.0,1
arms painful to touch,numbness of fingers and tips,1.0,1
arms painful to touch,indurated glands,1.0,1
arms painful to touch,painful tension in calves when walking,1.0,1
arms painful to touch,sharp pain in ball of right thumb,1.0,1
arms painful to touch,offensive debilitating night sweats,1.0,1
arms painful to touch,arthritic nodes,1.0,1
arms painful to touch,night sweats staining linen yellow,1.0,1
arms painful to touch,coccyx pain worse by sitting,1.0,1
arms painful to touch,coccyx pain worse by lying,1.0,1
arms painful to touch,hands become stiff,1.0,1
arms painful to touch,offensive debilitating sweats,1.0,1
arms painful to touch,pain in ankle,1.0,1
arms painful to touch,violent drawing pain in hip,1.0,1
arms painful to touch,induration of glands,1.0,1
arms painful to touch,hands go to sleep,1.0,1
arms painful to touch,gnawing pain in tibia,1.0,1
arms painful to touch,induration of tendons of fingers,1.0,1
arms painful to touch,painful contraction of tendo achillis,1.0,1
arms painful to touch,scrofulous patients with rheumatic troubles,1.0,1
arms painful to touch,gouty stiffness of finger joints,1.0,1
arms painful to touch,swelling of bones of fingers,1.0,1
arms painful to touch,complementary to calc. phos.,1.0,1
arms painful to touch,compatible with most polychrests,1.0,1
arms painful to touch,weakness of ankles in learning to walk,1.0,1
arms painful to touch,feet go to sleep,1.0,1
arms painful to touch,exhausting sweats,1.0,1
arms painful to touch,hands numb,1.0,1
arms painful to touch,burning in coccyx when touched,1.0,1
arms painful to touch,fingers go to sleep,1.0,1
arms painful to touch,nosebleed preceded by vertigo,1.0,1
arms painful to touch,boring in condyles of wrist,1.0,1
arms painful to touch,pressing drawing in lumbar region,1.0,1
arms painful to touch,stitches in left hip when sitting,1.0,1
arms painful to touch,sharp drawing across small of back,1.0,1
arms painful to touch,pressing pain in small of back,1.0,1
arms painful to touch,painful tension between shoulders,1.0,1
arms painful to touch,joints feel as if broken,1.0,1
arms painful to touch,coldness in lumbar region with cough,1.0,1
arms painful to touch,cramp in forepart of leg near tibia on walking,1.0,1
arms painful to touch,legs up to knees go to sleep,1.0,1
arms painful to touch,suppuration of glands,1.0,1
arms painful to touch,nosebleed in the morning,1.0,1
arms painful to touch,ulcerative bruised pain in coccyx,1.0,1
arms painful to touch,numbness of limbs,1.0,1
arms painful to touch,drawing in tip of elbow,1.0,1
arms painful to touch,pain in hip causes limping,1.0,1
arms painful to touch,bruised pain in limbs during motion,1.0,1
arms painful to touch,prickling stitches in nape of neck,1.0,1
arms painful to touch,sensitive to every step,1.0,1
bruised pain in limbs during motion,antidotes bad effects of quinine,1.0,1
bruised pain in limbs during motion,aching in lumbar region with cough,1.0,1
bruised pain in limbs during motion,sprained pain in wrists,1.0,1
bruised pain in limbs during motion,stiffness as if broken in lumbar region,1.0,1
bruised pain in limbs during motion,weakness in ankle,1.0,1
bruised pain in limbs during motion,arthritic stiffness,1.0,1
bruised pain in limbs during motion,numbness of fingers and tips,1.0,1
bruised pain in limbs during motion,indurated glands,1.0,1
bruised pain in limbs during motion,painful tension in calves when walking,1.0,1
bruised pain in limbs during motion,sharp pain in ball of right thumb,1.0,1
bruised pain in limbs during motion,offensive debilitating night sweats,1.0,1
bruised pain in limbs during motion,arthritic nodes,1.0,1
bruised pain in limbs during motion,night sweats staining linen yellow,1.0,1
bruised pain in limbs during motion,arms painful to touch,1.0,1
bruised pain in limbs during motion,coccyx pain worse by sitting,1.0,1
bruised pain in limbs during motion,coccyx pain worse by lying,1.0,1
bruised pain in limbs during motion,hands become stiff,1.0,1
bruised pain in limbs during motion,offensive debilitating sweats,1.0,1
bruised pain in limbs during motion,pain in ankle,1.0,1
bruised pain in limbs during motion,violent drawing pain in hip,1.0,1
bruised pain in limbs during motion,induration of glands,1.0,1
bruised pain in limbs during motion,hands go to sleep,1.0,1
bruised pain in limbs during motion,gnawing pain in tibia,1.0,1
bruised pain in limbs during motion,induration of tendons of fingers,1.0,1
bruised pain in limbs during motion,painful contraction of tendo achillis,1.0,1
bruised pain in limbs during motion,scrofulous patients with rheumatic troubles,1.0,1
bruised pain in limbs during motion,gouty stiffness of finger joints,1.0,1
bruised pain in limbs during motion,swelling of bones of fingers,1.0,1
bruised pain in limbs during motion,complementary to calc. phos.,1.0,1
bruised pain in limbs during motion,compatible with most polychrests,1.0,1
bruised pain in limbs during motion,weakness of ankles in learning to walk,1.0,1
bruised pain in limbs during motion,feet go to sleep,1.0,1
bruised pain in limbs during motion,exhausting sweats,1.0,1
bruised pain in limbs during motion,hands numb,1.0,1
bruised pain in limbs during motion,burning in coccyx when touched,1.0,1
bruised pain in limbs during motion,fingers go to sleep,1.0,1
bruised pain in limbs during motion,nosebleed preceded by vertigo,1.0,1
bruised pain in limbs during motion,boring in condyles of wrist,1.0,1
bruised pain in limbs during motion,pressing drawing in lumbar region,1.0,1
bruised pain in limbs during motion,stitches in left hip when sitting,1.0,1
bruised pain in limbs during motion,sharp drawing across small of back,1.0,1
bruised pain in limbs during motion,pressing pain in small of back,1.0,1
bruised pain in limbs during motion,painful tension between shoulders,1.0,1
bruised pain in limbs during motion,joints feel as if broken,1.0,1
bruised pain in limbs during motion,coldness in lumbar region with cough,1.0,1
bruised pain in limbs during motion,cramp in forepart of leg near tibia on walking,1.0,1
bruised pain in limbs during motion,legs up to knees go to sleep,1.0,1
bruised pain in limbs during motion,suppuration of glands,1.0,1
bruised pain in limbs during motion,nosebleed in the morning,1.0,1
bruised pain in limbs during motion,ulcerative bruised pain in coccyx,1.0,1
bruised pain in limbs during motion,numbness of limbs,1.0,1
bruised pain in limbs during motion,drawing in tip of elbow,1.0,1
bruised pain in limbs during motion,pain in hip causes limping,1.0,1
bruised pain in limbs during motion,prickling stitches in nape of neck,1.0,1
bruised pain in limbs during motion,sensitive to every step,1.0,1
prickling stitches in nape of neck,antidotes bad effects of quinine,1.0,1
prickling stitches in nape of neck,aching in lumbar region with cough,1.0,1
prickling stitches in nape of neck,sprained pain in wrists,1.0,1
prickling stitches in nape of neck,stiffness as if broken in lumbar region,1.0,1
prickling stitches in nape of neck,weakness in ankle,1.0,1
prickling stitches in nape of neck,arthritic stiffness,1.0,1
prickling stitches in nape of neck,numbness of fingers and tips,1.0,1
prickling stitches in nape of neck,indurated glands,1.0,1
prickling stitches in nape of neck,painful tension in calves when walking,1.0,1
prickling stitches in nape of neck,sharp pain in ball of right thumb,1.0,1
prickling stitches in nape of neck,offensive debilitating night sweats,1.0,1
prickling stitches in nape of neck,arthritic nodes,1.0,1
prickling stitches in nape of neck,night sweats staining linen yellow,1.0,1
prickling stitches in nape of neck,arms painful to touch,1.0,1
prickling stitches in nape of neck,coccyx pain worse by sitting,1.0,1
prickling stitches in nape of neck,coccyx pain worse by lying,1.0,1
prickling stitches in nape of neck,hands become stiff,1.0,1
prickling stitches in nape of neck,offensive debilitating sweats,1.0,1
prickling stitches in nape of neck,pain in ankle,1.0,1
prickling stitches in nape of neck,violent drawing pain in hip,1.0,1
prickling stitches in nape of neck,induration of glands,1.0,1
prickling stitches in nape of neck,hands go to sleep,1.0,1
prickling stitches in nape of neck,gnawing pain in tibia,1.0,1
prickling stitches in nape of neck,induration of tendons of fingers,1.0,1
prickling stitches in nape of neck,painful contraction of tendo achillis,1.0,1
prickling stitches in nape of neck,scrofulous patients with rheumatic troubles,1.0,1
prickling stitches in nape of neck,gouty stiffness of finger joints,1.0,1
prickling stitches in nape of neck,swelling of bones of fingers,1.0,1
prickling stitches in nape of neck,complementary to calc. phos.,1.0,1
prickling stitches in nape of neck,compatible with most polychrests,1.0,1
prickling stitches in nape of neck,weakness of ankles in learning to walk,1.0,1
prickling stitches in nape of neck,feet go to sleep,1.0,1
prickling stitches in nape of neck,exhausting sweats,1.0,1
prickling stitches in nape of neck,hands numb,1.0,1
prickling stitches in nape of neck,burning in coccyx when touched,1.0,1
prickling stitches in nape of neck,fingers go to sleep,1.0,1
prickling stitches in nape of neck,nosebleed preceded by vertigo,1.0,1
prickling stitches in nape of neck,boring in condyles of wrist,1.0,1
prickling stitches in nape of neck,pressing drawing in lumbar region,1.0,1
prickling stitches in nape of neck,stitches in left hip when sitting,1.0,1
prickling stitches in nape of neck,sharp drawing across small of back,1.0,1
prickling stitches in nape of neck,pressing pain in small of back,1.0,1
prickling stitches in nape of neck,painful tension between shoulders,1.0,1
prickling stitches in nape of neck,joints feel as if broken,1.0,1
prickling stitches in nape of neck,coldness in lumbar region with cough,1.0,1
prickling stitches in nape of neck,cramp in forepart of leg near tibia on walking,1.0,1
prickling stitches in nape of neck,legs up to knees go to sleep,1.0,1
prickling stitches in nape of neck,suppuration of glands,1.0,1
prickling stitches in nape of neck,nosebleed in the morning,1.0,1
prickling stitches in nape of neck,ulcerative bruised pain in coccyx,1.0,1
prickling stitches in nape of neck,numbness of limbs,1.0,1
prickling stitches in nape of neck,drawing in tip of elbow,1.0,1
prickling stitches in nape of neck,pain in hip causes limping,1.0,1
prickling stitches in nape of neck,bruised pain in limbs during motion,1.0,1
prickling stitches in nape of neck,sensitive to every step,1.0,1
scrofulous patients with rheumatic troubles,antidotes bad effects of quinine,1.0,1
scrofulous patients with rheumatic troubles,aching in lumbar region with cough,1.0,1
scrofulous patients with rheumatic troubles,sprained pain in wrists,1.0,1
scrofulous patients with rheumatic troubles,stiffness as if broken in lumbar region,1.0,1
scrofulous patients with rheumatic troubles,weakness in ankle,1.0,1
scrofulous patients with rheumatic troubles,arthritic stiffness,1.0,1
scrofulous patients with rheumatic troubles,numbness of fingers and tips,1.0,1
scrofulous patients with rheumatic troubles,indurated glands,1.0,1
scrofulous patients with rheumatic troubles,painful tension in calves when walking,1.0,1
scrofulous patients with rheumatic troubles,sharp pain in ball of right thumb,1.0,1
scrofulous patients with rheumatic troubles,offensive debilitating night sweats,1.0,1
scrofulous patients with rheumatic troubles,arthritic nodes,1.0,1
scrofulous patients with rheumatic troubles,night sweats staining linen yellow,1.0,1
scrofulous patients with rheumatic troubles,arms painful to touch,1.0,1
scrofulous patients with rheumatic troubles,coccyx pain worse by sitting,1.0,1
scrofulous patients with rheumatic troubles,coccyx pain worse by lying,1.0,1
scrofulous patients with rheumatic troubles,hands become stiff,1.0,1
scrofulous patients with rheumatic troubles,offensive debilitating sweats,1.0,1
scrofulous patients with rheumatic troubles,pain in ankle,1.0,1
scrofulous patients with rheumatic troubles,violent drawing pain in hip,1.0,1
scrofulous patients with rheumatic troubles,induration of glands,1.0,1
scrofulous patients with rheumatic troubles,hands go to sleep,1.0,1
scrofulous patients with rheumatic troubles,gnawing pain in tibia,1.0,1
scrofulous patients with rheumatic troubles,induration of tendons of fingers,1.0,1
scrofulous patients with rheumatic troubles,painful contraction of tendo achillis,1.0,1
scrofulous patients with rheumatic troubles,gouty stiffness of finger joints,1.0,1
scrofulous patients with rheumatic troubles,swelling of bones of fingers,1.0,1
scrofulous patients with rheumatic troubles,complementary to calc. phos.,1.0,1
scrofulous patients with rheumatic troubles,compatible with most polychrests,1.0,1
scrofulous patients with rheumatic troubles,weakness of ankles in learning to walk,1.0,1
scrofulous patients with rheumatic troubles,feet go to sleep,1.0,1
scrofulous patients with rheumatic troubles,exhausting sweats,1.0,1
scrofulous patients with rheumatic troubles,hands numb,1.0,1
scrofulous patients with rheumatic troubles,burning in coccyx when touched,1.0,1
scrofulous patients with rheumatic troubles,fingers go to sleep,1.0,1
scrofulous patients with rheumatic troubles,nosebleed preceded by vertigo,1.0,1
scrofulous patients with rheumatic troubles,boring in condyles of wrist,1.0,1
scrofulous patients with rheumatic troubles,pressing drawing in lumbar region,1.0,1
scrofulous patients with rheumatic troubles,stitches in left hip when sitting,1.0,1
scrofulous patients with rheumatic troubles,sharp drawing across small of back,1.0,1
scrofulous patients with rheumatic troubles,pressing pain in small of back,1.0,1
scrofulous patients with rheumatic troubles,painful tension between shoulders,1.0,1
scrofulous patients with rheumatic troubles,joints feel as if broken,1.0,1
scrofulous patients with rheumatic troubles,coldness in lumbar region with cough,1.0,1
scrofulous patients with rheumatic troubles,cramp in forepart of leg near tibia on walking,1.0,1
scrofulous patients with rheumatic troubles,legs up to knees go to sleep,1.0,1
scrofulous patients with rheumatic troubles,suppuration of glands,1.0,1
scrofulous patients with rheumatic troubles,nosebleed in the morning,1.0,1
scrofulous patients with rheumatic troubles,ulcerative bruised pain in coccyx,1.0,1
scrofulous patients with rheumatic troubles,numbness of limbs,1.0,1
scrofulous patients with rheumatic troubles,drawing in tip of elbow,1.0,1
scrofulous patients with rheumatic troubles,pain in hip causes limping,1.0,1
scrofulous patients with rheumatic troubles,bruised pain in limbs during motion,1.0,1
scrofulous patients with rheumatic troubles,prickling stitches in nape of neck,1.0,1
scrofulous patients with rheumatic troubles,sensitive to every step,1.0,1
weakness in ankle,antidotes bad effects of quinine,1.0,1
weakness in ankle,aching in lumbar region with cough,1.0,1
weakness in ankle,sprained pain in wrists,1.0,1
weakness in ankle,stiffness as if broken in lumbar region,1.0,1
weakness in ankle,arthritic stiffness,1.0,1
weakness in ankle,numbness of fingers and tips,1.0,1
weakness in ankle,indurated glands,1.0,1
weakness in ankle,painful tension in calves when walking,1.0,1
weakness in ankle,sharp pain in ball of right thumb,1.0,1
weakness in ankle,offensive debilitating night sweats,1.0,1
weakness in ankle,arthritic nodes,1.0,1
weakness in ankle,night sweats staining linen yellow,1.0,1
weakness in ankle,arms painful to touch,1.0,1
weakness in ankle,coccyx pain worse by sitting,1.0,1
weakness in ankle,coccyx pain worse by lying,1.0,1
weakness in ankle,hands become stiff,1.0,1
weakness in ankle,offensive debilitating sweats,1.0,1
weakness in ankle,pain in ankle,1.0,1
weakness in ankle,violent drawing pain in hip,1.0,1
weakness in ankle,induration of glands,1.0,1
weakness in ankle,hands go to sleep,1.0,1
weakness in ankle,gnawing pain in tibia,1.0,1
weakness in ankle,induration of tendons of fingers,1.0,1
weakness in ankle,painful contraction of tendo achillis,1.0,1
weakness in ankle,scrofulous patients with rheumatic troubles,1.0,1
weakness in ankle,gouty stiffness of finger joints,1.0,1
weakness in ankle,swelling of bones of fingers,1.0,1
weakness in ankle,complementary to calc. phos.,1.0,1
weakness in ankle,compatible with most polychrests,1.0,1
weakness in ankle,weakness of ankles in learning to walk,1.0,1
weakness in ankle,feet go to sleep,1.0,1
weakness in ankle,exhausting sweats,1.0,1
weakness in ankle,hands numb,1.0,1
weakness in ankle,burning in coccyx when touched,1.0,1
weakness in ankle,fingers go to sleep,1.0,1
weakness in ankle,nosebleed preceded by vertigo,1.0,1
weakness in ankle,boring in condyles of wrist,1.0,1
weakness in ankle,pressing drawing in lumbar region,1.0,1
weakness in ankle,stitches in left hip when sitting,1.0,1
weakness in ankle,sharp drawing across small of back,1.0,1
weakness in ankle,pressing pain in small of back,1.0,1
weakness in ankle,painful tension between shoulders,1.0,1
weakness in ankle,joints feel as if broken,1.0,1
weakness in ankle,coldness in lumbar region with cough,1.0,1
weakness in ankle,cramp in forepart of leg near tibia on walking,1.0,1
weakness in ankle,legs up to knees go to sleep,1.0,1
weakness in ankle,suppuration of glands,1.0,1
weakness in ankle,nosebleed in the morning,1.0,1
weakness in ankle,ulcerative bruised pain in coccyx,1.0,1
weakness in ankle,numbness of limbs,1.0,1
weakness in ankle,drawing in tip of elbow,1.0,1
weakness in ankle,pain in hip causes limping,1.0,1
weakness in ankle,bruised pain in limbs during motion,1.0,1
weakness in ankle,prickling stitches in nape of neck,1.0,1
weakness in ankle,sensitive to every step,1.0,1
violent drawing pain in hip,antidotes bad effects of quinine,1.0,1
violent drawing pain in hip,aching in lumbar region with cough,1.0,1
violent drawing pain in hip,sprained pain in wrists,1.0,1
violent drawing pain in hip,stiffness as if broken in lumbar region,1.0,1
violent drawing pain in hip,weakness in ankle,1.0,1
violent drawing pain in hip,arthritic stiffness,1.0,1
violent drawing pain in hip,numbness of fingers and tips,1.0,1
violent drawing pain in hip,indurated glands,1.0,1
violent drawing pain in hip,painful tension in calves when walking,1.0,1
violent drawing pain in hip,sharp pain in ball of right thumb,1.0,1
violent drawing pain in hip,offensive debilitating night sweats,1.0,1
violent drawing pain in hip,arthritic nodes,1.0,1
violent drawing pain in hip,night sweats staining linen yellow,1.0,1
violent drawing pain in hip,arms painful to touch,1.0,1
violent drawing pain in hip,coccyx pain worse by sitting,1.0,1
violent drawing pain in hip,coccyx pain worse by lying,1.0,1
violent drawing pain in hip,hands become stiff,1.0,1
violent drawing pain in hip,offensive debilitating sweats,1.0,1
violent drawing pain in hip,pain in ankle,1.0,1
violent drawing pain in hip,induration of glands,1.0,1
violent drawing pain in hip,hands go to sleep,1.0,1
violent drawing pain in hip,gnawing pain in tibia,1.0,1
violent drawing pain in hip,induration of tendons of fingers,1.0,1
violent drawing pain in hip,painful contraction of tendo achillis,1.0,1
violent drawing pain in hip,scrofulous patients with rheumatic troubles,1.0,1
violent drawing pain in hip,gouty stiffness of finger joints,1.0,1
violent drawing pain in hip,swelling of bones of fingers,1.0,1
violent drawing pain in hip,complementary to calc. phos.,1.0,1
violent drawing pain in hip,compatible with most polychrests,1.0,1
violent drawing pain in hip,weakness of ankles in learning to walk,1.0,1
violent drawing pain in hip,feet go to sleep,1.0,1
violent drawing pain in hip,exhausting sweats,1.0,1
violent drawing pain in hip,hands numb,1.0,1
violent drawing pain in hip,burning in coccyx when touched,1.0,1
violent drawing pain in hip,fingers go to sleep,1.0,1
violent drawing pain in hip,nosebleed preceded by vertigo,1.0,1
violent drawing pain in hip,boring in condyles of wrist,1.0,1
violent drawing pain in hip,pressing drawing in lumbar region,1.0,1
violent drawing pain in hip,stitches in left hip when sitting,1.0,1
violent drawing pain in hip,sharp drawing across small of back,1.0,1
violent drawing pain in hip,pressing pain in small of back,1.0,1
violent drawing pain in hip,painful tension between shoulders,1.0,1
violent drawing pain in hip,joints feel as if broken,1.0,1
violent drawing pain in hip,coldness in lumbar region with cough,1.0,1
violent drawing pain in hip,cramp in forepart of leg near tibia on walking,1.0,1
violent drawing pain in hip,legs up to knees go to sleep,1.0,1
violent drawing pain in hip,suppuration of glands,1.0,1
violent drawing pain in hip,nosebleed in the morning,1.0,1
violent drawing pain in hip,ulcerative bruised pain in coccyx,1.0,1
violent drawing pain in hip,numbness of limbs,1.0,1
violent drawing pain in hip,drawing in tip of elbow,1.0,1
violent drawing pain in hip,pain in hip causes limping,1.0,1
violent drawing pain in hip,bruised pain in limbs during motion,1.0,1
violent drawing pain in hip,prickling stitches in nape of neck,1.0,1
violent drawing pain in hip,sensitive to every step,1.0,1
painful tension between shoulders,antidotes bad effects of quinine,1.0,1
painful tension between shoulders,aching in lumbar region with cough,1.0,1
painful tension between shoulders,sprained pain in wrists,1.0,1
painful tension between shoulders,stiffness as if broken in lumbar region,1.0,1
painful tension between shoulders,weakness in ankle,1.0,1
painful tension between shoulders,arthritic stiffness,1.0,1
painful tension between shoulders,numbness of fingers and tips,1.0,1
painful tension between shoulders,indurated glands,1.0,1
painful tension between shoulders,painful tension in calves when walking,1.0,1
painful tension between shoulders,sharp pain in ball of right thumb,1.0,1
painful tension between shoulders,offensive debilitating night sweats,1.0,1
painful tension between shoulders,arthritic nodes,1.0,1
painful tension between shoulders,night sweats staining linen yellow,1.0,1
painful tension between shoulders,arms painful to touch,1.0,1
painful tension between shoulders,coccyx pain worse by sitting,1.0,1
painful tension between shoulders,coccyx pain worse by lying,1.0,1
painful tension between shoulders,hands become stiff,1.0,1
painful tension between shoulders,offensive debilitating sweats,1.0,1
painful tension between shoulders,pain in ankle,1.0,1
painful tension between shoulders,violent drawing pain in hip,1.0,1
painful tension between shoulders,induration of glands,1.0,1
painful tension between shoulders,hands go to sleep,1.0,1
painful tension between shoulders,gnawing pain in tibia,1.0,1
painful tension between shoulders,induration of tendons of fingers,1.0,1
painful tension between shoulders,painful contraction of tendo achillis,1.0,1
painful tension between shoulders,scrofulous patients with rheumatic troubles,1.0,1
painful tension between shoulders,gouty stiffness of finger joints,1.0,1
painful tension between shoulders,swelling of bones of fingers,1.0,1
painful tension between shoulders,complementary to calc. phos.,1.0,1
painful tension between shoulders,compatible with most polychrests,1.0,1
painful tension between shoulders,weakness of ankles in learning to walk,1.0,1
painful tension between shoulders,feet go to sleep,1.0,1
painful tension between shoulders,exhausting sweats,1.0,1
painful tension between shoulders,hands numb,1.0,1
painful tension between shoulders,burning in coccyx when touched,1.0,1
painful tension between shoulders,fingers go to sleep,1.0,1
painful tension between shoulders,nosebleed preceded by vertigo,1.0,1
painful tension between shoulders,boring in condyles of wrist,1.0,1
painful tension between shoulders,pressing drawing in lumbar region,1.0,1
painful tension between shoulders,stitches in left hip when sitting,1.0,1
painful tension between shoulders,sharp drawing across small of back,1.0,1
painful tension between shoulders,pressing pain in small of back,1.0,1
painful tension between shoulders,joints feel as if broken,1.0,1
painful tension between shoulders,coldness in lumbar region with cough,1.0,1
painful tension between shoulders,cramp in forepart of leg near tibia on walking,1.0,1
painful tension between shoulders,legs up to knees go to sleep,1.0,1
painful tension between shoulders,suppuration of glands,1.0,1
painful tension between shoulders,nosebleed in the morning,1.0,1
painful tension between shoulders,ulcerative bruised pain in coccyx,1.0,1
painful tension between shoulders,numbness of limbs,1.0,1
painful tension between shoulders,drawing in tip of elbow,1.0,1
painful tension between shoulders,pain in hip causes limping,1.0,1
painful tension between shoulders,bruised pain in limbs during motion,1.0,1
painful tension between shoulders,prickling stitches in nape of neck,1.0,1
painful tension between shoulders,sensitive to every step,1.0,1
gouty stiffness of finger joints,antidotes bad effects of quinine,1.0,1
gouty stiffness of finger joints,aching in lumbar region with cough,1.0,1
gouty stiffness of finger joints,sprained pain in wrists,1.0,1
gouty stiffness of finger joints,stiffness as if broken in lumbar region,1.0,1
