### Cluster 60 — Symptoms (39)
Symptom,Frequency
rheumatic paralysis of carpal joints,1
rheumatic paralysis of tarsal joints,1
has to walk constantly,1
inflammation of large joints,1
lameness after sprains of wrists,1
bones of wrist painful,1
bruised pain in lumbar vertebrae,1
bones of back of hand painful,1
lameness after sprains,1
rheumatism of right leg with ganglia of tendons in palm,1
pain as from a blow in coccyx,1
pain as from a fall in coccyx,1
wrists feel stiff as if sprained,1
pain deep seated as if in marrow of bone,1
hip bones feel bruised,1
bones of feet sore,1
pain as from a blow in back,1
hamstrings feel weak,1
rheumatism of both feet from heels to toes,1
pain as if sprained in shoulders,1
unable to bend due to pains in all joints,1
pains as from a blow in left elbow joint,1
rheumatism of right wrist,1
knees give way when going down stairs,2
pain as if sprained in nape,1
rheumatism of right leg,1
soreness through small bones of hands,1
cramp-like contractions from thighs to small of back,1
shooting pains from back down outside of thigh,1
pain as from a fall in back,1
lameness after sprains of ankles,1
sprained pain in ankles,1
ganglia on sheath of flexor tendons of fourth finger,1
rheumatic pains in back,2
constantly changing position,1
hamstrings feel shortened,1
aching over both eyes,1
cannot step heavily upon feet,1
bruised sprained pains,1

### Top Remedies
Remedy,Symptoms_Covered
ruta graveolens,39
mephitis,1

### Directed Edges (Conditional Probabilities)
Source,Target,Weight_P(Target|Source),Shared_Remedies
knees give way when going down stairs,bones of wrist painful,1.0,1
knees give way when going down stairs,bruised pain in lumbar vertebrae,1.0,1
knees give way when going down stairs,bones of back of hand painful,1.0,1
knees give way when going down stairs,lameness after sprains,1.0,1
knees give way when going down stairs,rheumatism of right leg with ganglia of tendons in palm,1.0,1
knees give way when going down stairs,pain as from a blow in coccyx,1.0,1
knees give way when going down stairs,pain as from a fall in coccyx,1.0,1
knees give way when going down stairs,wrists feel stiff as if sprained,1.0,1
knees give way when going down stairs,pain deep seated as if in marrow of bone,1.0,1
knees give way when going down stairs,hip bones feel bruised,1.0,1
knees give way when going down stairs,bones of feet sore,1.0,1
knees give way when going down stairs,pain as from a blow in back,1.0,1
knees give way when going down stairs,hamstrings feel weak,1.0,1
knees give way when going down stairs,rheumatism of both feet from heels to toes,1.0,1
knees give way when going down stairs,pain as if sprained in shoulders,1.0,1
knees give way when going down stairs,unable to bend due to pains in all joints,1.0,1
knees give way when going down stairs,pains as from a blow in left elbow joint,1.0,1
knees give way when going down stairs,rheumatism of right wrist,1.0,1
knees give way when going down stairs,pain as if sprained in nape,1.0,1
knees give way when going down stairs,rheumatism of right leg,1.0,1
knees give way when going down stairs,soreness through small bones of hands,1.0,1
knees give way when going down stairs,cramp-like contractions from thighs to small of back,1.0,1
knees give way when going down stairs,shooting pains from back down outside of thigh,1.0,1
knees give way when going down stairs,pain as from a fall in back,1.0,1
knees give way when going down stairs,lameness after sprains of ankles,1.0,1
knees give way when going down stairs,sprained pain in ankles,1.0,1
knees give way when going down stairs,ganglia on sheath of flexor tendons of fourth finger,1.0,1
knees give way when going down stairs,rheumatic pains in back,1.0,1
knees give way when going down stairs,constantly changing position,1.0,1
knees give way when going down stairs,hamstrings feel shortened,1.0,1
knees give way when going down stairs,aching over both eyes,1.0,1
knees give way when going down stairs,cannot step heavily upon feet,1.0,1
knees give way when going down stairs,bruised sprained pains,1.0,1
pain as if sprained in nape,rheumatic paralysis of carpal joints,1.0,1
pain as if sprained in nape,rheumatic paralysis of tarsal joints,1.0,1
pain as if sprained in nape,has to walk constantly,1.0,1
pain as if sprained in nape,inflammation of large joints,1.0,1
pain as if sprained in nape,lameness after sprains of wrists,1.0,1
pain as if sprained in nape,bones of wrist painful,1.0,1
pain as if sprained in nape,bruised pain in lumbar vertebrae,1.0,1
pain as if sprained in nape,bones of back of hand painful,1.0,1
pain as if sprained in nape,lameness after sprains,1.0,1
pain as if sprained in nape,rheumatism of right leg with ganglia of tendons in palm,1.0,1
pain as if sprained in nape,pain as from a blow in coccyx,1.0,1
pain as if sprained in nape,pain as from a fall in coccyx,1.0,1
pain as if sprained in nape,wrists feel stiff as if sprained,1.0,1
pain as if sprained in nape,pain deep seated as if in marrow of bone,1.0,1
pain as if sprained in nape,hip bones feel bruised,1.0,1
pain as if sprained in nape,bones of feet sore,1.0,1
pain as if sprained in nape,pain as from a blow in back,1.0,1
pain as if sprained in nape,hamstrings feel weak,1.0,1
pain as if sprained in nape,rheumatism of both feet from heels to toes,1.0,1
pain as if sprained in nape,pain as if sprained in shoulders,1.0,1
pain as if sprained in nape,unable to bend due to pains in all joints,1.0,1
pain as if sprained in nape,pains as from a blow in left elbow joint,1.0,1
pain as if sprained in nape,rheumatism of right wrist,1.0,1
pain as if sprained in nape,knees give way when going down stairs,1.0,1
pain as if sprained in nape,rheumatism of right leg,1.0,1
pain as if sprained in nape,soreness through small bones of hands,1.0,1
pain as if sprained in nape,cramp-like contractions from thighs to small of back,1.0,1
pain as if sprained in nape,shooting pains from back down outside of thigh,1.0,1
pain as if sprained in nape,pain as from a fall in back,1.0,1
pain as if sprained in nape,lameness after sprains of ankles,1.0,1
pain as if sprained in nape,sprained pain in ankles,1.0,1
pain as if sprained in nape,ganglia on sheath of flexor tendons of fourth finger,1.0,1
pain as if sprained in nape,rheumatic pains in back,1.0,1
pain as if sprained in nape,constantly changing position,1.0,1
pain as if sprained in nape,hamstrings feel shortened,1.0,1
pain as if sprained in nape,aching over both eyes,1.0,1
pain as if sprained in nape,cannot step heavily upon feet,1.0,1
pain as if sprained in nape,bruised sprained pains,1.0,1
inflammation of large joints,rheumatic paralysis of carpal joints,1.0,1
inflammation of large joints,rheumatic paralysis of tarsal joints,1.0,1
inflammation of large joints,has to walk constantly,1.0,1
inflammation of large joints,lameness after sprains of wrists,1.0,1
inflammation of large joints,bones of wrist painful,1.0,1
inflammation of large joints,bruised pain in lumbar vertebrae,1.0,1
inflammation of large joints,bones of back of hand painful,1.0,1
inflammation of large joints,lameness after sprains,1.0,1
inflammation of large joints,rheumatism of right leg with ganglia of tendons in palm,1.0,1
inflammation of large joints,pain as from a blow in coccyx,1.0,1
inflammation of large joints,pain as from a fall in coccyx,1.0,1
inflammation of large joints,wrists feel stiff as if sprained,1.0,1
inflammation of large joints,pain deep seated as if in marrow of bone,1.0,1
inflammation of large joints,hip bones feel bruised,1.0,1
inflammation of large joints,bones of feet sore,1.0,1
inflammation of large joints,pain as from a blow in back,1.0,1
inflammation of large joints,hamstrings feel weak,1.0,1
inflammation of large joints,rheumatism of both feet from heels to toes,1.0,1
inflammation of large joints,pain as if sprained in shoulders,1.0,1
inflammation of large joints,unable to bend due to pains in all joints,1.0,1
inflammation of large joints,pains as from a blow in left elbow joint,1.0,1
inflammation of large joints,rheumatism of right wrist,1.0,1
inflammation of large joints,knees give way when going down stairs,1.0,1
inflammation of large joints,pain as if sprained in nape,1.0,1
inflammation of large joints,rheumatism of right leg,1.0,1
inflammation of large joints,soreness through small bones of hands,1.0,1
inflammation of large joints,cramp-like contractions from thighs to small of back,1.0,1
inflammation of large joints,shooting pains from back down outside of thigh,1.0,1
inflammation of large joints,pain as from a fall in back,1.0,1
inflammation of large joints,lameness after sprains of ankles,1.0,1
inflammation of large joints,sprained pain in ankles,1.0,1
inflammation of large joints,ganglia on sheath of flexor tendons of fourth finger,1.0,1
inflammation of large joints,rheumatic pains in back,1.0,1
inflammation of large joints,constantly changing position,1.0,1
inflammation of large joints,hamstrings feel shortened,1.0,1
inflammation of large joints,aching over both eyes,1.0,1
inflammation of large joints,cannot step heavily upon feet,1.0,1
inflammation of large joints,bruised sprained pains,1.0,1
rheumatism of right leg with ganglia of tendons in palm,rheumatic paralysis of carpal joints,1.0,1
rheumatism of right leg with ganglia of tendons in palm,rheumatic paralysis of tarsal joints,1.0,1
rheumatism of right leg with ganglia of tendons in palm,has to walk constantly,1.0,1
rheumatism of right leg with ganglia of tendons in palm,inflammation of large joints,1.0,1
rheumatism of right leg with ganglia of tendons in palm,lameness after sprains of wrists,1.0,1
rheumatism of right leg with ganglia of tendons in palm,bones of wrist painful,1.0,1
rheumatism of right leg with ganglia of tendons in palm,bruised pain in lumbar vertebrae,1.0,1
rheumatism of right leg with ganglia of tendons in palm,bones of back of hand painful,1.0,1
rheumatism of right leg with ganglia of tendons in palm,lameness after sprains,1.0,1
rheumatism of right leg with ganglia of tendons in palm,pain as from a blow in coccyx,1.0,1
rheumatism of right leg with ganglia of tendons in palm,pain as from a fall in coccyx,1.0,1
rheumatism of right leg with ganglia of tendons in palm,wrists feel stiff as if sprained,1.0,1
rheumatism of right leg with ganglia of tendons in palm,pain deep seated as if in marrow of bone,1.0,1
rheumatism of right leg with ganglia of tendons in palm,hip bones feel bruised,1.0,1
rheumatism of right leg with ganglia of tendons in palm,bones of feet sore,1.0,1
rheumatism of right leg with ganglia of tendons in palm,pain as from a blow in back,1.0,1
rheumatism of right leg with ganglia of tendons in palm,hamstrings feel weak,1.0,1
rheumatism of right leg with ganglia of tendons in palm,rheumatism of both feet from heels to toes,1.0,1
rheumatism of right leg with ganglia of tendons in palm,pain as if sprained in shoulders,1.0,1
rheumatism of right leg with ganglia of tendons in palm,unable to bend due to pains in all joints,1.0,1
rheumatism of right leg with ganglia of tendons in palm,pains as from a blow in left elbow joint,1.0,1
rheumatism of right leg with ganglia of tendons in palm,rheumatism of right wrist,1.0,1
rheumatism of right leg with ganglia of tendons in palm,knees give way when going down stairs,1.0,1
rheumatism of right leg with ganglia of tendons in palm,pain as if sprained in nape,1.0,1
rheumatism of right leg with ganglia of tendons in palm,rheumatism of right leg,1.0,1
rheumatism of right leg with ganglia of tendons in palm,soreness through small bones of hands,1.0,1
rheumatism of right leg with ganglia of tendons in palm,cramp-like contractions from thighs to small of back,1.0,1
rheumatism of right leg with ganglia of tendons in palm,shooting pains from back down outside of thigh,1.0,1
rheumatism of right leg with ganglia of tendons in palm,pain as from a fall in back,1.0,1
rheumatism of right leg with ganglia of tendons in palm,lameness after sprains of ankles,1.0,1
rheumatism of right leg with ganglia of tendons in palm,sprained pain in ankles,1.0,1
rheumatism of right leg with ganglia of tendons in palm,ganglia on sheath of flexor tendons of fourth finger,1.0,1
rheumatism of right leg with ganglia of tendons in palm,rheumatic pains in back,1.0,1
rheumatism of right leg with ganglia of tendons in palm,constantly changing position,1.0,1
rheumatism of right leg with ganglia of tendons in palm,hamstrings feel shortened,1.0,1
rheumatism of right leg with ganglia of tendons in palm,aching over both eyes,1.0,1
rheumatism of right leg with ganglia of tendons in palm,cannot step heavily upon feet,1.0,1
rheumatism of right leg with ganglia of tendons in palm,bruised sprained pains,1.0,1
rheumatic paralysis of carpal joints,rheumatic paralysis of tarsal joints,1.0,1
rheumatic paralysis of carpal joints,has to walk constantly,1.0,1
rheumatic paralysis of carpal joints,inflammation of large joints,1.0,1
rheumatic paralysis of carpal joints,lameness after sprains of wrists,1.0,1
rheumatic paralysis of carpal joints,bones of wrist painful,1.0,1
rheumatic paralysis of carpal joints,bruised pain in lumbar vertebrae,1.0,1
rheumatic paralysis of carpal joints,bones of back of hand painful,1.0,1
rheumatic paralysis of carpal joints,lameness after sprains,1.0,1
rheumatic paralysis of carpal joints,rheumatism of right leg with ganglia of tendons in palm,1.0,1
rheumatic paralysis of carpal joints,pain as from a blow in coccyx,1.0,1
rheumatic paralysis of carpal joints,pain as from a fall in coccyx,1.0,1
rheumatic paralysis of carpal joints,wrists feel stiff as if sprained,1.0,1
rheumatic paralysis of carpal joints,pain deep seated as if in marrow of bone,1.0,1
rheumatic paralysis of carpal joints,hip bones feel bruised,1.0,1
rheumatic paralysis of carpal joints,bones of feet sore,1.0,1
rheumatic paralysis of carpal joints,pain as from a blow in back,1.0,1
rheumatic paralysis of carpal joints,hamstrings feel weak,1.0,1
rheumatic paralysis of carpal joints,rheumatism of both feet from heels to toes,1.0,1
rheumatic paralysis of carpal joints,pain as if sprained in shoulders,1.0,1
rheumatic paralysis of carpal joints,unable to bend due to pains in all joints,1.0,1
rheumatic paralysis of carpal joints,pains as from a blow in left elbow joint,1.0,1
rheumatic paralysis of carpal joints,rheumatism of right wrist,1.0,1
rheumatic paralysis of carpal joints,knees give way when going down stairs,1.0,1
rheumatic paralysis of carpal joints,pain as if sprained in nape,1.0,1
rheumatic paralysis of carpal joints,rheumatism of right leg,1.0,1
rheumatic paralysis of carpal joints,soreness through small bones of hands,1.0,1
